frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,True,High,Too High,0.40236896276474,0.4420032501220703,-0.6189450025558472,0.9999394416809082,0.4014870524406433,0.4163832664489746,-0.6362853646278381,0.9999622106552124,0.40606194734573364,0.41212525963783264,-0.6366079449653625,0.9999305009841919,0.41060054302215576,0.4080030024051666,-0.63653165102005,0.9999569654464722,0.3944138288497925,0.42077943682670593,-0.6143035292625427,0.9999748468399048,0.39266437292099,0.41968321800231934,-0.6147196888923645,0.9999693632125854,0.39071494340896606,0.4186902642250061,-0.6150035262107849,0.9999886751174927,0.4286915957927704,0.38134199380874634,-0.616459310054779,0.9999071359634399,0.39663487672805786,0.40145638585090637,-0.5197340846061707,0.9999487400054932,0.41715309023857117,0.44369208812713623,-0.6004655957221985,0.9998784065246582,0.40612688660621643,0.44966164231300354,-0.5741002559661865,0.9999287128448486,0.5014587044715881,0.4231642782688141,-0.5668949484825134,0.9997889399528503,0.40493834018707275,0.4307638108730316,-0.3645549416542053,0.9999866485595703,0.5237353444099426,0.6057459115982056,-0.597276508808136,0.9077933430671692,0.38208192586898804,0.5797447562217712,-0.293876588344574,0.19610139727592468,0.5176656246185303,0.7717494964599609,-0.6384322047233582,0.8065202832221985,0.3716277778148651,0.7225617170333862,-0.37086981534957886,0.631640613079071,0.5077048540115356,0.7991651296615601,-0.7029889822006226,0.6574293971061707,0.35503268241882324,0.7479184865951538,-0.4065197706222534,0.5364081263542175,0.4948018789291382,0.7891919612884521,-0.7070915102958679,0.6840646862983704,0.36127179861068726,0.7504155039787292,-0.4442974627017975,0.6062331795692444,0.498467355966568,0.7801091074943542,-0.6433888077735901,0.4800546169281006,0.37272074818611145,0.7441926002502441,-0.39029228687286377,0.49586883187294006,0.5705087780952454,0.4832475185394287,-0.06980383396148682,0.9999575614929199,0.5278346538543701,0.48763471841812134,0.06962842494249344,0.9999788999557495,0.5941864848136902,0.5728691220283508,0.2871658504009247,0.008987615816295147,0.572898805141449,0.5242926478385925,0.38110411167144775,0.0014149527996778488,0.6156474947929382,0.5943962931632996,0.6320216655731201,0.031705476343631744,0.5815461277961731,0.48724353313446045,0.713441014289856,0.002676780102774501,0.6218805313110352,0.5824345946311951,0.6632748246192932,0.035853974521160126,0.588165819644928,0.4755508601665497,0.7485697269439697,0.006952481344342232,0.6024118065834045,0.6471447944641113,0.6002241969108582,0.07194186747074127,0.572640597820282,0.514323353767395,0.7032869458198547,0.0160208772867918
1,True,High,Too High,0.40342068672180176,0.44919106364250183,-0.6411012411117554,0.9998651742935181,0.4027922451496124,0.4240403175354004,-0.6574710011482239,0.9998873472213745,0.4069082736968994,0.4192919135093689,-0.6578115224838257,0.9998101592063904,0.41125839948654175,0.41467729210853577,-0.6577327847480774,0.9998762607574463,0.39496177434921265,0.428282767534256,-0.6352173089981079,0.9999233484268188,0.39340466260910034,0.42771270871162415,-0.6356409192085266,0.999910831451416,0.3914705812931061,0.42697465419769287,-0.6359316110610962,0.999964714050293,0.430372029542923,0.3861979842185974,-0.6311665177345276,0.9997442364692688,0.39874470233917236,0.4103691577911377,-0.5325812101364136,0.999855637550354,0.4190061092376709,0.4497770667076111,-0.6200077533721924,0.9996696710586548,0.4073290228843689,0.45691949129104614,-0.5931174755096436,0.999790370464325,0.5016266107559204,0.42393428087234497,-0.5811423063278198,0.9996155500411987,0.4038889408111572,0.4358019530773163,-0.3682512044906616,0.9999754428863525,0.5272005200386047,0.605017900466919,-0.6188791990280151,0.8929489254951477,0.38254839181900024,0.5810846090316772,-0.29438498616218567,0.2101689577102661,0.5164193511009216,0.7718209028244019,-0.6676008105278015,0.7404879331588745,0.3717779517173767,0.7285649180412292,-0.3711613416671753,0.6243110299110413,0.5089792609214783,0.8018832802772522,-0.7375004291534424,0.5788133144378662,0.3537982702255249,0.7480186223983765,-0.40851491689682007,0.5110460519790649,0.4955861568450928,0.7904258966445923,-0.7399930357933044,0.6100875735282898,0.35888078808784485,0.7530280351638794,-0.4484420418739319,0.5831720232963562,0.4973432123661041,0.7816662192344666,-0.6726440191268921,0.39720067381858826,0.3718634247779846,0.7476330399513245,-0.39171266555786133,0.47396478056907654,0.5724579691886902,0.485940545797348,-0.07683540880680084,0.999894380569458,0.5278094410896301,0.49037402868270874,0.07667432725429535,0.9999496936798096,0.5902122259140015,0.5760434865951538,0.2872201204299927,0.008625136688351631,0.5652773976325989,0.5619787573814392,0.3934989273548126,0.0009706994751468301,0.6134295463562012,0.5858921408653259,0.6559084057807922,0.025536447763442993,0.5871338844299316,0.5794614553451538,0.7636539936065674,0.0023792418651282787,0.6211299896240234,0.5718545913696289,0.6892314553260803,0.026030518114566803,0.5954045057296753,0.5716896653175354,0.8020063042640686,0.0052007585763931274,0.6053234934806824,0.6497640013694763,0.6268491744995117,0.05560803413391113,0.5831417441368103,0.6358978152275085,0.7548523545265198,0.013837647624313831
2,True,High,Too High,0.40401044487953186,0.4474712610244751,-0.6257572770118713,0.9999256134033203,0.40362411737442017,0.4244720935821533,-0.641681432723999,0.9999431371688843,0.4076889455318451,0.420274555683136,-0.6420007348060608,0.9999076128005981,0.4120936989784241,0.41649287939071655,-0.641925573348999,0.9999394416809082,0.39564061164855957,0.4279414713382721,-0.620355486869812,0.9999594688415527,0.3938785791397095,0.42695027589797974,-0.6207435727119446,0.9999536275863647,0.39186418056488037,0.42599764466285706,-0.6210103034973145,0.9999809265136719,0.42846617102622986,0.3878188133239746,-0.6160424947738647,0.9998979568481445,0.3956393599510193,0.40930691361427307,-0.5214564800262451,0.9999315738677979,0.4179251790046692,0.4483659863471985,-0.6053476333618164,0.9998509883880615,0.40799403190612793,0.45555707812309265,-0.5795372128486633,0.9998962879180908,0.4982505440711975,0.42645135521888733,-0.5685876607894897,0.9997257590293884,0.40245145559310913,0.43923521041870117,-0.3595646619796753,0.9999788999557495,0.5288719534873962,0.6105700135231018,-0.6009579300880432,0.944126546382904,0.3821863532066345,0.5838404297828674,-0.2854623794555664,0.3019741475582123,0.5178708434104919,0.777227520942688,-0.6447538137435913,0.8776727318763733,0.3718581795692444,0.7283360362052917,-0.3542431890964508,0.7348026633262634,0.5086556673049927,0.8045650720596313,-0.7125239968299866,0.7639827728271484,0.3552873134613037,0.7528252601623535,-0.3902427554130554,0.6382948160171509,0.4959823191165924,0.7970911264419556,-0.7147439122200012,0.7864673733711243,0.3613325357437134,0.756089985370636,-0.429525226354599,0.6993371844291687,0.499153733253479,0.7887548208236694,-0.6492706537246704,0.5988958477973938,0.37310075759887695,0.7498277425765991,-0.3744349181652069,0.6013238430023193,0.5648930072784424,0.4889778196811676,-0.07161145657300949,0.9999052286148071,0.5201079249382019,0.5054275989532471,0.07147960364818573,0.999953031539917,0.5885089635848999,0.5685982704162598,0.28331270813941956,0.016237476840615273,0.5629392862319946,0.5735824704170227,0.3771428167819977,0.0028990074060857296,0.6125121116638184,0.5916571617126465,0.6396223306655884,0.04789533466100693,0.584743857383728,0.587853729724884,0.739411473274231,0.006245424505323172,0.620572566986084,0.5788372755050659,0.6717191934585571,0.040363553911447525,0.5958782434463501,0.597375214099884,0.77692711353302,0.01156364195048809,0.6031723618507385,0.6525121331214905,0.603005588054657,0.10561928153038025,0.5816178917884827,0.6484974026679993,0.7244189381599426,0.03523007780313492
3,True,High,Too High,0.4040546715259552,0.44513222575187683,-0.6348802447319031,0.9999500513076782,0.40348634123802185,0.4202553927898407,-0.6497313976287842,0.9999620914459229,0.4079030454158783,0.4163270592689514,-0.6500568985939026,0.9999377727508545,0.41285765171051025,0.4118083715438843,-0.6499781012535095,0.9999589920043945,0.39519983530044556,0.42459869384765625,-0.6298774480819702,0.9999730587005615,0.39322441816329956,0.4235662519931793,-0.6302763819694519,0.9999686479568481,0.39100512862205505,0.4226270318031311,-0.6305375695228577,0.9999867677688599,0.4296989142894745,0.38323938846588135,-0.6192811727523804,0.9999295473098755,0.3947337567806244,0.4071158766746521,-0.5320073962211609,0.9999513626098633,0.4183654189109802,0.4475770592689514,-0.6125613451004028,0.9999008178710938,0.4081754982471466,0.45460566878318787,-0.5889366865158081,0.9999339580535889,0.49908703565597534,0.4321318566799164,-0.5676933526992798,0.9998170733451843,0.39943569898605347,0.44519251585006714,-0.36680904030799866,0.9999847412109375,0.5303680896759033,0.6194799542427063,-0.5970996022224426,0.9501712918281555,0.38261061906814575,0.5931702256202698,-0.29627037048339844,0.29883405566215515,0.5178709030151367,0.785256028175354,-0.6405195593833923,0.8874737620353699,0.37193453311920166,0.731667697429657,-0.3728494346141815,0.7468847632408142,0.5080593824386597,0.8122154474258423,-0.7070388197898865,0.7702538371086121,0.3563544750213623,0.7573274374008179,-0.409099280834198,0.6476038098335266,0.49535292387008667,0.8034889698028564,-0.7093092203140259,0.7917547225952148,0.36324554681777954,0.7597630023956299,-0.4473392367362976,0.7094412446022034,0.49843087792396545,0.795193076133728,-0.6448910236358643,0.6011297106742859,0.37427836656570435,0.7535808086395264,-0.39249810576438904,0.6031432747840881,0.5648489594459534,0.49304163455963135,-0.0711979791522026,0.9998975992202759,0.5190616846084595,0.5109673738479614,0.0710485428571701,0.9999469518661499,0.5845399498939514,0.5773062705993652,0.28399112820625305,0.023131467401981354,0.5594096183776855,0.5798775553703308,0.3767637610435486,0.002954603871330619,0.6139937043190002,0.5960555076599121,0.6384004950523376,0.07300212979316711,0.5861099362373352,0.5924654603004456,0.7369527816772461,0.0077633485198020935,0.6219652891159058,0.5832069516181946,0.6700242757797241,0.058482151478528976,0.5996344089508057,0.6026214957237244,0.7739585041999817,0.012790068052709103,0.600944459438324,0.6545162796974182,0.6012982130050659,0.1514745056629181,0.5818540453910828,0.6494216322898865,0.720077395439148,0.04198088496923447
4,True,High,Good,0.4036352038383484,0.4345935881137848,-0.6444301605224609,0.9999690055847168,0.40402767062187195,0.4098142683506012,-0.6574442386627197,0.99997878074646,0.40947896242141724,0.40529167652130127,-0.6577649712562561,0.9999651908874512,0.41534391045570374,0.3999880254268646,-0.6577081680297852,0.9999778270721436,0.39514410495758057,0.41445842385292053,-0.6382207274436951,0.9999843835830688,0.39263802766799927,0.4138471186161041,-0.6386027932167053,0.9999806880950928,0.3901310861110687,0.41334301233291626,-0.6388592720031738,0.9999918937683105,0.43117615580558777,0.3765608072280884,-0.6184378266334534,0.9999651908874512,0.3936799168586731,0.4006226360797882,-0.5341025590896606,0.9999699592590332,0.4194169044494629,0.437679260969162,-0.619146466255188,0.9999300241470337,0.40705275535583496,0.44735345244407654,-0.5962995886802673,0.9999521970748901,0.49874842166900635,0.4349903464317322,-0.5687158703804016,0.9998263716697693,0.397685706615448,0.4469869136810303,-0.3644878566265106,0.999981164932251,0.5293352007865906,0.6196092367172241,-0.5938476920127869,0.9653919339179993,0.38261330127716064,0.5955786108970642,-0.2893989086151123,0.2582358121871948,0.5173982381820679,0.786208987236023,-0.6354175209999084,0.8956745862960815,0.37210285663604736,0.7369492053985596,-0.3615874648094177,0.6260952353477478,0.5080510973930359,0.8104326128959656,-0.7034978270530701,0.788793683052063,0.354952871799469,0.7625751495361328,-0.3984007239341736,0.5497479438781738,0.49741190671920776,0.8057044148445129,-0.708014726638794,0.813224732875824,0.3613942861557007,0.7631353139877319,-0.43891406059265137,0.6182277798652649,0.4997895061969757,0.7987037897109985,-0.6409502029418945,0.6493789553642273,0.3733424246311188,0.755790114402771,-0.38230815529823303,0.5184088349342346,0.5650871992111206,0.5070297718048096,-0.06923346221446991,0.9999417066574097,0.5166527628898621,0.5211766362190247,0.06909365952014923,0.9999678134918213,0.5881239175796509,0.5859638452529907,0.29275768995285034,0.03334266319870949,0.5628780722618103,0.5816823244094849,0.3760055899620056,0.0057191187515854836,0.6143965721130371,0.6028459072113037,0.6472238898277283,0.07488349825143814,0.5877673625946045,0.6058679223060608,0.73125821352005,0.010538375005126,0.6233111619949341,0.5969411134719849,0.6792086362838745,0.0588868111371994,0.5982055068016052,0.6002734899520874,0.7680435180664062,0.01688344031572342,0.5981242656707764,0.6550962328910828,0.6090371608734131,0.16677002608776093,0.5813408493995667,0.6482856869697571,0.7123048901557922,0.05594300478696823
5,True,High,Good,0.40456485748291016,0.4307367205619812,-0.6349860429763794,0.9999657869338989,0.4052339792251587,0.40262895822525024,-0.645760715007782,0.9999769926071167,0.4099477529525757,0.39761072397232056,-0.64606112241745,0.9999620914459229,0.41590070724487305,0.39185184240341187,-0.6460055708885193,0.9999760389328003,0.396119624376297,0.409115195274353,-0.6289248466491699,0.9999822378158569,0.3938467502593994,0.40876322984695435,-0.6292831301689148,0.9999774694442749,0.39135730266571045,0.4082403779029846,-0.6295392513275146,0.9999904632568359,0.4337458610534668,0.37292420864105225,-0.5986717343330383,0.9999668598175049,0.3935348689556122,0.39672309160232544,-0.5253501534461975,0.9999691247940063,0.41936537623405457,0.4328944683074951,-0.6070412397384644,0.9999332427978516,0.4070460796356201,0.44204002618789673,-0.5873446464538574,0.999953031539917,0.49502161145210266,0.42839837074279785,-0.547603189945221,0.9998630285263062,0.39781641960144043,0.44736143946647644,-0.3564913868904114,0.9999822378158569,0.5306577086448669,0.6194582581520081,-0.5716555118560791,0.9786089062690735,0.38366270065307617,0.5941590070724487,-0.28242117166519165,0.2539578974246979,0.5166565775871277,0.78934645652771,-0.6155909895896912,0.9347967505455017,0.3728727698326111,0.7349628210067749,-0.3482670783996582,0.6497712731361389,0.5073186159133911,0.815070390701294,-0.6810300946235657,0.8444847464561462,0.3576461970806122,0.7623524069786072,-0.3837556838989258,0.582385778427124,0.49624133110046387,0.8077929019927979,-0.685607373714447,0.8635579347610474,0.3633114695549011,0.7635937929153442,-0.4218735992908478,0.6491994261741638,0.49868088960647583,0.8014182448387146,-0.620891273021698,0.7351062297821045,0.3747515380382538,0.7548368573188782,-0.3676937222480774,0.5512863993644714,0.5574697256088257,0.5161891579627991,-0.06433194875717163,0.999940037727356,0.511061429977417,0.5295683741569519,0.06419768184423447,0.9999648332595825,0.5841373205184937,0.5813626050949097,0.27796924114227295,0.03917933255434036,0.5488458275794983,0.5927222371101379,0.361346572637558,0.007083092350512743,0.6116553544998169,0.600642740726471,0.6256824731826782,0.07041002810001373,0.5795281529426575,0.5914757251739502,0.7114256024360657,0.011056012474000454,0.6216182708740234,0.5899746417999268,0.6577091217041016,0.05468340218067169,0.5887739062309265,0.6004707217216492,0.7479689121246338,0.017133012413978577,0.599796712398529,0.6601237654685974,0.5889635682106018,0.1663709133863449,0.5803426504135132,0.6484085321426392,0.6933394074440002,0.056873004883527756
6,True,High,Good,0.40258824825286865,0.42461150884628296,-0.6120415329933167,0.9999792575836182,0.4045875668525696,0.3954301178455353,-0.6194778084754944,0.9999850988388062,0.40977567434310913,0.39111170172691345,-0.6197583675384521,0.9999738931655884,0.4146605432033539,0.386902391910553,-0.6197051405906677,0.9999836683273315,0.3963618874549866,0.4004537761211395,-0.6047837734222412,0.9999887943267822,0.39361292123794556,0.39976227283477783,-0.605116605758667,0.9999849796295166,0.3905981779098511,0.39877161383628845,-0.6053555011749268,0.9999938011169434,0.432757169008255,0.36920416355133057,-0.5646147727966309,0.9999772310256958,0.3934752643108368,0.38781803846359253,-0.501140832901001,0.9999804496765137,0.4185609817504883,0.42994797229766846,-0.5822468996047974,0.999957799911499,0.40369293093681335,0.4378019869327545,-0.565340518951416,0.9999725818634033,0.48975276947021484,0.4240180253982544,-0.5114733576774597,0.9998949766159058,0.39441412687301636,0.4464324414730072,-0.3425274193286896,0.999988317489624,0.5304046273231506,0.6193932294845581,-0.5362921357154846,0.9831246137619019,0.3835548162460327,0.5967293381690979,-0.2788137197494507,0.3039359748363495,0.5177379846572876,0.7919630408287048,-0.5820024609565735,0.9428099393844604,0.3740493357181549,0.7395484447479248,-0.3400123715400696,0.724055290222168,0.5082813501358032,0.8186097741127014,-0.6434208154678345,0.8515467047691345,0.3578230142593384,0.7632291316986084,-0.3735318183898926,0.6473447680473328,0.49695271253585815,0.8117908239364624,-0.6484473943710327,0.8693132996559143,0.36185482144355774,0.7666475772857666,-0.409186452627182,0.7101032733917236,0.4997764229774475,0.803361713886261,-0.5873058438301086,0.7520637512207031,0.37289905548095703,0.7616177797317505,-0.3580225706100464,0.6165577173233032,0.5508643984794617,0.5160289406776428,-0.05567903444170952,0.9999444484710693,0.503334641456604,0.5307248830795288,0.05552489310503006,0.9999685287475586,0.5867188572883606,0.579584538936615,0.25670161843299866,0.04032664746046066,0.5392839312553406,0.5912551879882812,0.33397361636161804,0.005939937196671963,0.611584484577179,0.6037515997886658,0.5779410004615784,0.07121191918849945,0.5772262215614319,0.5881261229515076,0.6581797003746033,0.010446811094880104,0.6210047602653503,0.5960752964019775,0.6073989272117615,0.05967121571302414,0.5886807441711426,0.5828599333763123,0.6918564438819885,0.015721555799245834,0.5979238152503967,0.6535694599151611,0.5393216609954834,0.17761677503585815,0.5772526860237122,0.6366872191429138,0.6373692154884338,0.05282700061798096
7,True,High,Good,0.40128397941589355,0.42011040449142456,-0.6052317023277283,0.9999932050704956,0.4028784930706024,0.39522477984428406,-0.6118661761283875,0.9999947547912598,0.4075690507888794,0.3917378783226013,-0.6121194958686829,0.999991774559021,0.4135081171989441,0.3880089521408081,-0.6120481491088867,0.9999945163726807,0.39404213428497314,0.3983921408653259,-0.5975942015647888,0.9999958276748657,0.39143121242523193,0.3978884816169739,-0.5978947281837463,0.9999948740005493,0.3884764611721039,0.3969120979309082,-0.5981091856956482,0.9999974966049194,0.43271487951278687,0.3684650659561157,-0.555263102054596,0.9999942779541016,0.3909991979598999,0.3859890103340149,-0.49341607093811035,0.9999938011169434,0.41503822803497314,0.4270414710044861,-0.5748741626739502,0.9999866485595703,0.40219646692276,0.4330354332923889,-0.5583901405334473,0.9999902248382568,0.49083930253982544,0.41889113187789917,-0.49925777316093445,0.9999327659606934,0.39002442359924316,0.4501599073410034,-0.33557960391044617,0.9999901056289673,0.5322123765945435,0.6213703155517578,-0.5180014967918396,0.9975384473800659,0.3825100064277649,0.5975542664527893,-0.26274701952934265,0.5065098404884338,0.5190290212631226,0.785814106464386,-0.567750871181488,0.9959350824356079,0.37290483713150024,0.7407814264297485,-0.30510398745536804,0.9225630164146423,0.5110659003257751,0.8158650994300842,-0.6313682198524475,0.9859338402748108,0.3573571443557739,0.763166069984436,-0.33657070994377136,0.8993449211120605,0.4980149567127228,0.8101130723953247,-0.6352722644805908,0.9882549047470093,0.361660361289978,0.7663561701774597,-0.3740541636943817,0.9277204871177673,0.5006527900695801,0.8005334138870239,-0.5728808045387268,0.975060224533081,0.37365561723709106,0.7608616948127747,-0.32322177290916443,0.8926888704299927,0.5398247838020325,0.514672040939331,-0.05130074918270111,0.9999275207519531,0.49300530552864075,0.5317292809486389,0.05118366703391075,0.9999483823776245,0.5847476720809937,0.585972785949707,0.2545127868652344,0.10018227249383926,0.5290418863296509,0.5829699635505676,0.3223643898963928,0.013864652253687382,0.6090270280838013,0.5992683172225952,0.5694320201873779,0.1530867964029312,0.5709483623504639,0.5905746221542358,0.6353582143783569,0.021707642823457718,0.6193564534187317,0.5948157906532288,0.5985097885131836,0.13069415092468262,0.5825505256652832,0.5855423808097839,0.6680718660354614,0.03386640176177025,0.5931252837181091,0.6519879698753357,0.5324979424476624,0.4069906175136566,0.5731279253959656,0.6342253684997559,0.615854024887085,0.14371050894260406
8,True,Medium,Good,0.402629554271698,0.4282587170600891,-0.6365426182746887,0.9999964237213135,0.40395331382751465,0.40029990673065186,-0.6434406638145447,0.9999973773956299,0.4093565344810486,0.3962513208389282,-0.6437007188796997,0.9999961853027344,0.41422003507614136,0.39230984449386597,-0.6436165571212769,0.9999971389770508,0.3945326805114746,0.4046909213066101,-0.6286764740943909,0.9999977350234985,0.39147549867630005,0.40419840812683105,-0.6289845705032349,0.9999974966049194,0.38855788111686707,0.40356940031051636,-0.6292087435722351,0.9999985694885254,0.43126416206359863,0.37302321195602417,-0.5810614228248596,0.9999973773956299,0.3891338109970093,0.3929451107978821,-0.5172433257102966,0.9999967813491821,0.4170292317867279,0.43461430072784424,-0.6033228635787964,0.9999924898147583,0.4027400016784668,0.4405905604362488,-0.5862894058227539,0.9999940395355225,0.4904482066631317,0.4201125502586365,-0.5202642679214478,0.999954342842102,0.3890109956264496,0.4577275514602661,-0.34915590286254883,0.9999926090240479,0.5334996581077576,0.6227298974990845,-0.5407658815383911,0.9990021586418152,0.3818165361881256,0.5978264212608337,-0.27517831325531006,0.7098585963249207,0.519292414188385,0.786695122718811,-0.5986406207084656,0.9986416697502136,0.37408244609832764,0.7355065941810608,-0.328748494386673,0.9716053009033203,0.5105219483375549,0.8156126737594604,-0.6658763289451599,0.9948458671569824,0.3588045835494995,0.7600551247596741,-0.3646511137485504,0.962286651134491,0.49921950697898865,0.8075231313705444,-0.671057939529419,0.9956108927726746,0.3638898730278015,0.7629864811897278,-0.40265777707099915,0.9725971817970276,0.5013339519500732,0.7993924021720886,-0.6044958233833313,0.9904403686523438,0.3753886818885803,0.7575791478157043,-0.34765785932540894,0.9578920006752014,0.5377392172813416,0.5210029482841492,-0.0538087859749794,0.999969482421875,0.490682989358902,0.5440889596939087,0.05373263731598854,0.9999774694442749,0.5794470906257629,0.5938646197319031,0.2732682526111603,0.36221879720687866,0.5277566313743591,0.5975635051727295,0.33871790766716003,0.08305501192808151,0.6090028285980225,0.6015725135803223,0.6094692945480347,0.441573828458786,0.5702065229415894,0.6023795008659363,0.6784324645996094,0.09001736342906952,0.62051922082901,0.5928190350532532,0.6406110525131226,0.3039267659187317,0.5816743969917297,0.5956304669380188,0.7138771414756775,0.10381930321455002,0.5954082608222961,0.6554815769195557,0.5706097483634949,0.7301843762397766,0.5788470506668091,0.6464850902557373,0.6588453054428101,0.3993484079837799
9,True,Medium,Good,0.40007057785987854,0.44269853830337524,-0.600516676902771,0.9999874830245972,0.4010758399963379,0.4172471761703491,-0.6093307137489319,0.9999890327453613,0.40565773844718933,0.41444236040115356,-0.6095671057701111,0.9999837875366211,0.41085565090179443,0.41149377822875977,-0.6094882488250732,0.999988317489624,0.3921129107475281,0.41984814405441284,-0.5929968357086182,0.9999912977218628,0.38967084884643555,0.4188894033432007,-0.5932872891426086,0.9999899864196777,0.38734331727027893,0.4177471399307251,-0.5935146808624268,0.9999951124191284,0.42909619212150574,0.38817450404167175,-0.5604422092437744,0.9999908208847046,0.3912420868873596,0.4025111198425293,-0.48871031403541565,0.9999912977218628,0.41207897663116455,0.4488980174064636,-0.5728442668914795,0.9999822378158569,0.4010968804359436,0.45015326142311096,-0.5534011721611023,0.9999866485595703,0.49179092049598694,0.4217325448989868,-0.5031555891036987,0.9999450445175171,0.39085856080055237,0.4604499042034149,-0.33666083216667175,0.9999935626983643,0.5365646481513977,0.6276378631591797,-0.5208916664123535,0.9992272853851318,0.38214319944381714,0.6010470986366272,-0.26124176383018494,0.7784860730171204,0.5212701559066772,0.7866409420967102,-0.5597752928733826,0.9987289309501648,0.37399256229400635,0.7389915585517883,-0.28780871629714966,0.9856211543083191,0.5134291648864746,0.8140826225280762,-0.6208741664886475,0.9946034550666809,0.35906556248664856,0.7625778913497925,-0.31922683119773865,0.9763289093971252,0.5019045472145081,0.8077595829963684,-0.6258084774017334,0.9953430891036987,0.36456167697906494,0.7642679214477539,-0.3561141788959503,0.9831779599189758,0.5035617351531982,0.8009301424026489,-0.5648865103721619,0.9904470443725586,0.37575387954711914,0.7573673725128174,-0.3057557940483093,0.9747274518013,0.5314854979515076,0.5253061652183533,-0.0509970560669899,0.999976396560669,0.48782387375831604,0.5477902889251709,0.05091920867562294,0.999984622001648,0.5823886394500732,0.5935032963752747,0.2609427273273468,0.3419446647167206,0.5279245972633362,0.600030243396759,0.3122479021549225,0.062374841421842575,0.6146396994590759,0.5959364175796509,0.5780897736549377,0.43116486072540283,0.5704537630081177,0.6081464886665344,0.6400485038757324,0.06309311091899872,0.6247791051864624,0.5911676287651062,0.6075490713119507,0.26764431595802307,0.5816650390625,0.6018008589744568,0.6745125651359558,0.08172263205051422,0.6037843823432922,0.6497406363487244,0.5405250191688538,0.7440418004989624,0.5777193307876587,0.6448495388031006,0.6254411339759827,0.3768075108528137
