frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle
0,True,High,Too Low,0.231423333287239,0.2658789753913879,0.1704866141080856,0.998610258102417,0.2243874222040176,0.2529891431331634,0.1425620168447494,0.9984875917434692,0.2235327363014221,0.2526609301567077,0.1424319148063659,0.9983533620834352,0.2226830869913101,0.2525368928909302,0.1424623876810073,0.9988024234771729,0.2273892909288406,0.2500634789466858,0.1657755821943283,0.9989646673202516,0.2285523563623428,0.2475881725549698,0.1655302345752716,0.9989653825759888,0.229831114411354,0.2454424053430557,0.1654730141162872,0.9993599057197572,0.2278389781713485,0.2433514893054962,0.0409607850015163,0.9992252588272096,0.2360505610704422,0.2326338142156601,0.1481805294752121,0.9990360736846924,0.2362623214721679,0.2701208591461181,0.1411032676696777,0.9981094598770142,0.2400323897600174,0.2668929994106293,0.1703431606292724,0.998104214668274,0.2545422911643982,0.2746895849704742,-0.0761255770921707,0.999982476234436,0.298983633518219,0.2333156913518905,0.201089933514595,0.9997252821922302,0.2517391443252563,0.4247441291809082,-0.1230338960886001,0.9888229370117188,0.3476577401161194,0.3116149604320526,0.2376234680414199,0.0059457570314407,0.2452810406684875,0.5467582941055298,-0.0718133449554443,0.9574525952339172,0.3529285788536072,0.4039855003356933,0.2314005345106125,0.0352933965623378,0.227913424372673,0.5570576190948486,-0.0855782926082611,0.9366841316223145,0.3495103418827057,0.4264746904373169,0.2387641370296478,0.0586091913282871,0.2266392111778259,0.5495430827140808,-0.0738352835178375,0.9349225163459778,0.3453660309314728,0.4333261549472809,0.2204291969537735,0.057449173182249,0.234476700425148,0.5480597615242004,-0.063381440937519,0.8681814670562744,0.3472940027713775,0.4281619489192962,0.221848577260971,0.053155317902565,0.3973046839237213,0.3768598139286041,-0.0883140116930008,0.9999452829360962,0.4103573858737945,0.3459642231464386,0.0881261900067329,0.9999154806137084,0.4973637759685516,0.4553861021995544,-0.0688067451119422,0.85710608959198,0.5051116347312927,0.4227893352508545,0.1200007796287536,0.2651150226593017,0.6168019771575928,0.495340347290039,-0.0750745609402656,0.8467501997947693,0.6177151799201965,0.4571226239204407,0.119302749633789,0.4127242863178253,0.6409576535224915,0.4895510673522949,-0.0796642675995826,0.7207788228988647,0.6397601366043091,0.4534003138542175,0.1179204508662223,0.6167468428611755,0.6061474084854126,0.5664221048355103,-0.1457849442958831,0.7064851522445679,0.608636736869812,0.536582350730896,0.0821660310029983,0.4150034487247467,169.23086071006446,159.7690489534764
1,True,High,Too Low,0.2309383898973465,0.2632012069225311,0.1680077612400055,0.9985874891281128,0.2242154330015182,0.2503296434879303,0.139912262558937,0.9983314871788024,0.2234453558921814,0.2500247359275818,0.1397872865200042,0.9983269572257996,0.2226568609476089,0.2500245273113251,0.1398343592882156,0.9986806511878968,0.2271465808153152,0.2473893761634826,0.1645763516426086,0.9988614320755004,0.2285581827163696,0.2454545646905899,0.1643358618021011,0.9989563226699828,0.2296752631664276,0.2433792352676391,0.1642867475748062,0.999334752559662,0.2276440858840942,0.243694931268692,0.0371483713388443,0.9990707039833068,0.2361441850662231,0.2330934107303619,0.1511091291904449,0.9989674091339112,0.2359557449817657,0.2678809463977813,0.1381536573171615,0.9977250695228576,0.2395189106464386,0.2642877399921417,0.1692503094673156,0.9978452920913696,0.2544138431549072,0.2738033533096313,-0.0870791152119636,0.999980330467224,0.2956188321113586,0.2370635867118835,0.2138445824384689,0.9996943473815918,0.2518646717071533,0.4286814928054809,-0.1431445181369781,0.9927391409873962,0.3472798466682434,0.3112671375274658,0.2694495022296905,0.0071085672825574,0.245093822479248,0.55186927318573,-0.1013625860214233,0.9717328548431396,0.3534516394138336,0.4048168063163757,0.2748965322971344,0.0467032268643379,0.2287501543760299,0.562061071395874,-0.118148572742939,0.9562018513679504,0.3576408624649048,0.4212054312229156,0.2850639224052429,0.0756421685218811,0.227210134267807,0.5536803007125854,-0.1051109731197357,0.9547140002250672,0.3469372391700744,0.4322133064270019,0.2645348012447357,0.0753511860966682,0.2346433103084564,0.5520340204238892,-0.0924234762787818,0.9008209109306335,0.3487919270992279,0.4281343221664428,0.2648275196552276,0.0692517384886741,0.3984704911708832,0.3792872130870819,-0.0957734882831573,0.9999178647994996,0.4119406938552856,0.3491772711277008,0.0955958738923072,0.9998695850372314,0.4977883696556091,0.4558068513870239,-0.0834675207734108,0.870954692363739,0.5064786672592163,0.4212914109230041,0.1102601885795593,0.276160717010498,0.6178694367408752,0.4917842149734497,-0.0955153554677963,0.8620927333831787,0.6178496479988098,0.4554120302200317,0.1213481128215789,0.4218328595161438,0.6386480331420898,0.487513929605484,-0.1011961698532104,0.7250808477401733,0.6400845050811768,0.4571001529693603,0.1210801750421524,0.6361575722694397,0.6043856739997864,0.5664641857147217,-0.1767632663249969,0.755785346031189,0.6062426567077637,0.5390554070472717,0.0819648429751396,0.4507515132427215,168.04383227314207,161.37174560511716
2,True,High,Too Low,0.2325846850872039,0.2696259617805481,0.1678462028503418,0.9981465339660645,0.2255368381738662,0.2559288740158081,0.1403226256370544,0.9976955056190492,0.2244487255811691,0.2550819516181946,0.140192836523056,0.997572124004364,0.2235372811555862,0.2548439800739288,0.1402441412210464,0.9981180429458618,0.2286339849233627,0.2532981336116791,0.1651704162359237,0.9984976053237916,0.2296912521123886,0.2509045600891113,0.1649190336465835,0.9986190795898438,0.2306784391403198,0.2486454248428344,0.1648634672164917,0.9991735816001892,0.2276061922311782,0.2470764517784118,0.0390119180083274,0.998426079750061,0.236081451177597,0.2368333786725998,0.1539680659770965,0.9984473586082458,0.2372599989175796,0.2729910910129547,0.1383488625288009,0.996644914150238,0.2405179589986801,0.2694127261638641,0.1697396785020828,0.9970178604125975,0.2542598247528076,0.2770349383354187,-0.080733872950077,0.9999701976776124,0.2981765866279602,0.2371627241373062,0.2133760452270507,0.9996727705001832,0.2512539625167846,0.4307085871696472,-0.1343777328729629,0.9857446551322936,0.3528532683849334,0.3131543397903442,0.256761372089386,0.0069175860844552,0.245828166604042,0.5533902049064636,-0.0950674787163734,0.9385288953781128,0.3552004098892212,0.4063398838043213,0.2422164380550384,0.0465826205909252,0.2276711612939834,0.563402533531189,-0.1120895072817802,0.9150367975234984,0.3473075926303863,0.4274715185165405,0.2480978220701217,0.0754899904131889,0.2270305454730987,0.5540646314620972,-0.0998007506132125,0.9120374917984008,0.3436806797981262,0.4348437786102295,0.2285568565130233,0.0751368775963783,0.2347939610481262,0.5529515743255615,-0.0864904150366783,0.8234323859214783,0.3468436598777771,0.4292888045310974,0.231957659125328,0.0668041482567787,0.3986568450927734,0.3847026526927948,-0.0948423594236373,0.9999078512191772,0.4123610258102417,0.3523497879505157,0.0946255251765251,0.9998643398284912,0.498828262090683,0.4618570804595947,-0.0822616145014762,0.802342414855957,0.5089601278305054,0.4206562042236328,0.1321935057640075,0.1683792769908905,0.6160545945167542,0.4928757846355438,-0.0948667526245117,0.7845073342323303,0.6185725927352905,0.4590091705322265,0.1437588781118393,0.3134918510913849,0.63899165391922,0.4875092208385467,-0.1005395576357841,0.623203456401825,0.6411653757095337,0.4566703736782074,0.1432976871728897,0.5184159874916077,0.606860876083374,0.5686736106872559,-0.1745683401823043,0.6455554962158203,0.6097793579101562,0.5387691855430603,0.1039552241563797,0.3355986177921295,166.44993099783662,159.25959372939846
3,False,,,0.230776697397232,0.269523948431015,0.1558814793825149,0.9984172582626344,0.2242964804172516,0.2554652690887451,0.1282352954149246,0.9981409311294556,0.2236484438180923,0.2547480463981628,0.1281016618013382,0.9981009364128112,0.2228988856077194,0.2547172904014587,0.1281464695930481,0.9985696077346802,0.2270450592041015,0.2534855008125305,0.1534469276666641,0.9986756443977356,0.228186085820198,0.2512902617454529,0.1531977951526641,0.998751163482666,0.2292277067899704,0.249251902103424,0.1531487107276916,0.9992020726203918,0.2279830127954483,0.2460148334503173,0.0284399036318063,0.9988484382629396,0.2360916584730148,0.2378825843334198,0.1448647379875183,0.9983882904052734,0.2359179258346557,0.2737728357315063,0.126919686794281,0.9971666932106018,0.2389280498027801,0.2709900736808777,0.1587254106998443,0.997117519378662,0.2550033628940582,0.2791303396224975,-0.0909198597073555,0.999974250793457,0.297043114900589,0.2398915737867355,0.2074389159679412,0.999528169631958,0.2524996697902679,0.4278233647346496,-0.1528987437486648,0.9899663925170898,0.3494036197662353,0.3067637085914612,0.2476275563240051,0.0047103436663746,0.245921179652214,0.5539360642433167,-0.1232810318470001,0.958569347858429,0.3544040024280548,0.401814341545105,0.2309588640928268,0.0207023713737726,0.2288400083780288,0.5646740794181824,-0.1428636014461517,0.9397074580192566,0.3595076501369476,0.4136707186698913,0.2366305142641067,0.0359916426241397,0.2271816730499267,0.5562617182731628,-0.1295028030872345,0.9376477003097534,0.3481382727622986,0.4241459369659424,0.2167053669691085,0.035802274942398,0.2351621687412262,0.5545330047607422,-0.1145831570029258,0.8674500584602356,0.3521557152271271,0.4245615005493164,0.2204262167215347,0.0331737585365772,0.3985047936439514,0.3843246698379516,-0.0942490398883819,0.9999308586120604,0.4107206463813782,0.3534051179885864,0.0940577685832977,0.999874234199524,0.4980212152004242,0.4638252258300781,-0.0922977179288864,0.8375850915908813,0.5083705186843872,0.4227133095264435,0.1291660219430923,0.1561790406703949,0.6170171499252319,0.4954993724822998,-0.1176547482609748,0.8393619060516357,0.6182632446289062,0.4614416062831878,0.1316692382097244,0.3200894296169281,0.6402702331542969,0.4902451634407043,-0.1250062137842178,0.696982204914093,0.6410590410232544,0.4584867060184479,0.1296710520982742,0.5100744962692261,0.6071581244468689,0.56937575340271,-0.2053402811288833,0.729468047618866,0.6087486147880554,0.5368149280548096,0.084887571632862,0.3538923263549804,167.41539609378182,159.5640775534505
4,False,,,0.2302081882953643,0.2736492753028869,0.147707924246788,0.998189389705658,0.2245291620492935,0.2606313526630401,0.1203410103917121,0.9979119896888732,0.2241391390562057,0.2599849998950958,0.1202055215835571,0.9978296160697936,0.2236122339963913,0.2598339915275574,0.1202611625194549,0.9983105659484864,0.2269218116998672,0.2580728530883789,0.1449350267648697,0.9986170530319214,0.2282260358333587,0.2558190524578094,0.1446702033281326,0.9987605810165404,0.2294455617666244,0.2535893321037292,0.1446078717708587,0.999213457107544,0.2278946042060852,0.2516416311264038,0.0219243038445711,0.9985907673835754,0.2360542565584182,0.2416310757398605,0.1354839503765106,0.9983810186386108,0.2359980195760727,0.2784992456436157,0.1194414645433425,0.9965726137161256,0.2381459027528762,0.2757978737354278,0.1503579318523407,0.9968360662460328,0.2547926008701324,0.2847365736961365,-0.0938235148787498,0.999964475631714,0.2973990142345428,0.2408053576946258,0.1966549605131149,0.9995145797729492,0.2516916990280151,0.434581995010376,-0.1531716585159301,0.98562890291214,0.3544198870658874,0.3080945909023285,0.226940780878067,0.006040315143764,0.2463135719299316,0.5559796094894409,-0.1261575371026992,0.9312870502471924,0.3652583956718445,0.3973686993122101,0.197668969631195,0.01754448749125,0.2293268293142318,0.5654434561729431,-0.146301582455635,0.9067735075950624,0.3781713843345642,0.4040108025074005,0.1991680413484573,0.0288085844367742,0.2278672903776168,0.5585451722145081,-0.1336571276187896,0.9037148356437684,0.3731587529182434,0.4158956110477447,0.1807766407728195,0.0286077819764614,0.2354629635810852,0.5569875836372375,-0.1176629960536956,0.8025539517402649,0.3697719573974609,0.4148701131343841,0.1875257939100265,0.0253878235816955,0.3975979387760162,0.3873648643493652,-0.0935581922531127,0.999908208847046,0.4109888672828674,0.3545849621295929,0.0933673605322837,0.9998420476913452,0.5007485151290894,0.4595794081687927,-0.0824141129851341,0.8056645393371582,0.5078285932540894,0.4230275154113769,0.1265420168638229,0.1344775408506393,0.617285430431366,0.4948746263980865,-0.0937588736414909,0.7899187207221985,0.6186964511871338,0.4619442224502563,0.1444230526685714,0.273393839597702,0.6418392062187195,0.4904971420764923,-0.1001531705260276,0.605030357837677,0.6422563791275024,0.4609808921813965,0.1437138020992279,0.4559843242168426,0.6072695255279541,0.5718898773193359,-0.1854276806116104,0.6548235416412354,0.6081985831260681,0.5400857329368591,0.0957662090659141,0.3006728291511535,167.18894167581504,159.6572465247191
5,False,,,0.229717805981636,0.277700662612915,0.1354159861803054,0.9990094900131226,0.224242553114891,0.2632673382759094,0.1082603558897972,0.9988605976104736,0.2239675670862198,0.2619688510894775,0.1081316024065017,0.9987962245941162,0.2235064357519149,0.261221170425415,0.1081934720277786,0.9990600943565368,0.2262175679206848,0.2616215348243713,0.1333489865064621,0.9992260932922364,0.2272959798574447,0.2592594623565674,0.1330791860818863,0.9992831349372864,0.2282558530569076,0.2569781541824341,0.133018746972084,0.9995473027229308,0.2280662804841995,0.2502970099449157,0.0127694429829716,0.999173939228058,0.2345636487007141,0.2434264719486236,0.1283873617649078,0.9990631937980652,0.2358010858297348,0.2809308469295501,0.1082614585757255,0.9978324770927428,0.2376709580421447,0.2790708839893341,0.1397595852613449,0.9979737401008606,0.2539882063865661,0.2833757996559143,-0.0987070798873901,0.9999672174453736,0.2970434129238128,0.2443741261959076,0.1927489787340164,0.9995410442352296,0.251556396484375,0.434986263513565,-0.1604865789413452,0.9861181378364564,0.3506767749786377,0.32035031914711,0.2287744283676147,0.0053859162144362,0.2461453378200531,0.5573992133140564,-0.1364890933036804,0.9465623497962952,0.3542639911174774,0.4112241864204407,0.2064694017171859,0.0179721750319004,0.2278181910514831,0.5667303204536438,-0.156716451048851,0.9281007647514344,0.3620853126049042,0.4220960438251495,0.2098334729671478,0.0301080923527479,0.226925790309906,0.5584260821342468,-0.1446291953325271,0.9261300563812256,0.3572359085083008,0.4341447949409485,0.1904938668012619,0.030114809051156,0.2344096153974533,0.5570098161697388,-0.1284502744674682,0.8461129069328308,0.3550762236118316,0.4321284890174866,0.1960338950157165,0.0274361874908208,0.3993766903877258,0.3875906467437744,-0.0922022014856338,0.9999184608459472,0.4118987023830414,0.3577550649642944,0.0920184925198555,0.9998618364334106,0.499887466430664,0.4639378190040588,-0.0798206701874733,0.7788133025169373,0.508869469165802,0.4253437221050262,0.1278860121965408,0.1257439702749252,0.6177796125411987,0.493090808391571,-0.0893493592739105,0.7764884829521179,0.6194841265678406,0.4619354605674743,0.139965608716011,0.2597839534282684,0.6417747139930725,0.4895256161689758,-0.0953719615936279,0.6052336692810059,0.6425015330314636,0.458993911743164,0.1387224793434143,0.4332520365715027,0.6061515808105469,0.5701413750648499,-0.1763258278369903,0.6683357357978821,0.6082521677017212,0.5384249091148376,0.0924553349614143,0.3062098026275635,167.1750257679491,159.07246177383703
6,False,,,0.228536769747734,0.2784376740455627,0.1214340403676033,0.9993044137954712,0.2232041507959365,0.2636675834655761,0.0937528386712074,0.999237060546875,0.2229834049940109,0.2626737356185913,0.0936227887868881,0.9992258548736572,0.2226782441139221,0.2618712186813354,0.0936881452798843,0.9993791580200196,0.2251314371824264,0.2620027065277099,0.1193304508924484,0.999486804008484,0.2263395488262176,0.26003497838974,0.1190520226955413,0.9995490908622742,0.2273627370595932,0.2580879628658294,0.1189920157194137,0.9997033476829528,0.2275271564722061,0.2518190741539001,-0.0020275632850825,0.9994853734970092,0.2340044677257537,0.2451690137386322,0.1153925657272338,0.9993908405303956,0.2351013720035553,0.2826694846153259,0.0943855568766594,0.9983993172645568,0.2368749380111694,0.2803233563899994,0.1263388693332672,0.998488187789917,0.2547860741615295,0.2827729880809784,-0.114002950489521,0.9999731779098512,0.2949551045894623,0.2442632466554641,0.1862663626670837,0.9995680451393129,0.2525530755519867,0.4324412941932678,-0.1756048202514648,0.990142285823822,0.3522097766399383,0.3162840902805328,0.2224384248256683,0.005500849802047,0.2456955462694168,0.5581448078155518,-0.1514588892459869,0.9625226259231568,0.3641008734703064,0.4049125015735626,0.1930132657289505,0.0161768440157175,0.2285725623369217,0.5670788288116455,-0.1735338419675827,0.9468230605125428,0.3782815635204315,0.4115828573703766,0.1952452212572097,0.0258343257009983,0.2267290651798248,0.5600153207778931,-0.1599253118038177,0.9455618858337402,0.3740714490413666,0.423449844121933,0.1749856024980545,0.0259084422141313,0.2345762401819229,0.5581903457641602,-0.1427465230226516,0.876455545425415,0.3710322082042694,0.4217490553855896,0.1821406930685043,0.0231093037873506,0.4011047184467315,0.3865999281406402,-0.0943763852119445,0.999914050102234,0.4127496480941772,0.3573822677135467,0.0942502841353416,0.9998375177383424,0.5013119578361511,0.4608867466449737,-0.081083595752716,0.7486242651939392,0.5094476938247681,0.4253712892532348,0.1088266894221305,0.0892591997981071,0.619598925113678,0.4955817759037018,-0.0922784581780433,0.7547743320465088,0.6205252408981323,0.4669318795204162,0.1266972720623016,0.1716949939727783,0.6444883346557617,0.4936334788799286,-0.0988918542861938,0.6001290678977966,0.6437722444534302,0.4652160406112671,0.125785157084465,0.3371570408344269,0.6077209115028381,0.5711358189582825,-0.1845194697380066,0.6686282157897949,0.6105198860168457,0.5423464179039001,0.0762361511588096,0.2245056480169296,168.37928731150208,161.18158645252677
7,False,,,0.2262603044509887,0.2819833159446716,0.1017449349164962,0.9995620846748352,0.2204974591732025,0.2659944891929626,0.0743566378951072,0.9994811415672302,0.2204834371805191,0.2639455199241638,0.0742241665720939,0.999488115310669,0.2203068286180496,0.2622199058532715,0.0742944926023483,0.9995705485343932,0.222024992108345,0.2648371160030365,0.1019688919186592,0.9996575117111206,0.2230516374111175,0.2621771693229675,0.1016891002655029,0.9997066855430604,0.2239178419113159,0.2596520185470581,0.1016317084431648,0.9998058676719666,0.2256498038768768,0.2499085515737533,-0.0176832526922225,0.9996228218078612,0.2308541238307953,0.2453676164150238,0.1090885698795318,0.9995928406715392,0.2334392368793487,0.2838471233844757,0.0758676528930664,0.9987826943397522,0.2349030971527099,0.2824127078056335,0.1105547025799751,0.9988766312599182,0.2552610039710998,0.2793305218219757,-0.1239067465066909,0.9999654293060304,0.2955933213233948,0.2464993000030517,0.1875048130750656,0.9995742440223694,0.2523446083068847,0.4334895312786102,-0.1826036274433136,0.9907456636428832,0.347931832075119,0.3211623132228851,0.2309969663619995,0.0071843364275991,0.2464620918035507,0.5554454326629639,-0.1571554988622665,0.9728063941001892,0.354337066411972,0.4187025725841522,0.1986880451440811,0.029344817623496,0.228469893336296,0.5656751990318298,-0.1801474839448928,0.962775945663452,0.3562342524528503,0.430326759815216,0.2013770043849945,0.0467038378119468,0.2273489534854889,0.5576476454734802,-0.1671813726425171,0.9616860151290894,0.3459026217460632,0.4457257390022278,0.1777275502681732,0.0472701080143451,0.2350417077541351,0.5552840828895569,-0.1489434242248535,0.9156322479248048,0.3509435057640075,0.4409362971782684,0.1862027794122696,0.0440056174993515,0.4013010859489441,0.3894897401332855,-0.0967708081007003,0.9999316930770874,0.4121833741664886,0.3604035377502441,0.0966696292161941,0.9998748302459716,0.5010035037994385,0.4641315937042236,-0.0816559866070747,0.8307315111160278,0.5093061327934265,0.4271667599678039,0.1188368275761604,0.112730011343956,0.6189960837364197,0.4947583675384521,-0.0914550051093101,0.8692594170570374,0.6206281185150146,0.4621030688285827,0.1452318429946899,0.2407708913087844,0.6437879204750061,0.4902868866920471,-0.0980652049183845,0.7371295094490051,0.6435439586639404,0.4591931700706482,0.1451379060745239,0.4098358452320099,0.6105722188949585,0.5717822313308716,-0.1831048727035522,0.8207417726516724,0.6120089292526245,0.5413671135902405,0.0967731997370719,0.3376608192920685,165.54417645919403,158.7898060476856
8,False,,,0.2293202131986618,0.2786635756492615,0.1293606460094452,0.9993877410888672,0.2227227836847305,0.2630203366279602,0.1015732288360595,0.9992495179176332,0.2221989631652832,0.261458158493042,0.1014376655220985,0.999206244945526,0.2216525673866272,0.2602668404579162,0.1015029698610305,0.9994000196456908,0.2248268574476242,0.2617960572242737,0.127783715724945,0.9994887113571168,0.2256993949413299,0.2596003413200378,0.1275235265493393,0.9995269775390624,0.226436585187912,0.2575634717941284,0.1274715811014175,0.9997091889381408,0.2268279939889907,0.2491062432527542,0.0040378305129706,0.9994866847991944,0.232768639922142,0.244511529803276,0.1247698068618774,0.9994320273399352,0.2354496270418167,0.2815378904342651,0.1015922203660011,0.998807430267334,0.2376384288072586,0.2794681191444397,0.1345646530389785,0.9989055395126344,0.2545299530029297,0.2812425494194031,-0.1100106462836265,0.99997878074646,0.29461270570755,0.2457233071327209,0.1960166990756988,0.9997076392173768,0.2539877593517303,0.4340728223323822,-0.1690911203622818,0.991302490234375,0.3461846113204956,0.3240201771259308,0.2393786013126373,0.0068880100734531,0.2463276982307434,0.5611043572425842,-0.142457976937294,0.9690924882888794,0.3505398631095886,0.4142566919326782,0.2167353630065918,0.0274105612188577,0.2281851172447204,0.5690839290618896,-0.1648983806371688,0.9548218250274658,0.3525618314743042,0.4296666383743286,0.220229834318161,0.0452901422977447,0.2270274460315704,0.5617619752883911,-0.1524012088775634,0.9533560872077942,0.3387656211853027,0.4410929679870605,0.1986069977283477,0.0457114055752754,0.2346682995557785,0.5613642930984497,-0.1343800574541092,0.8965615034103394,0.3460896909236908,0.439736396074295,0.2052313983440399,0.0423133745789527,0.4024129211902618,0.3881750702857971,-0.0954824239015579,0.9999231100082396,0.4137740135192871,0.3617084920406341,0.0953192412853241,0.9998806715011596,0.5029736757278442,0.4658979475498199,-0.0572494640946388,0.7684259414672852,0.511332631111145,0.4324277937412262,0.1320703625679016,0.1510691791772842,0.6243865489959717,0.4964657723903656,-0.0302588194608688,0.7467191219329834,0.6219842433929443,0.4619065523147583,0.1651099324226379,0.2750133275985718,0.6446526050567627,0.4907562732696533,-0.0326341018080711,0.5572497844696045,0.6433933973312378,0.4600794911384582,0.1661658734083175,0.4469809234142303,0.6098827719688416,0.5680876970291138,-0.1107740700244903,0.6442011594772339,0.6104133725166321,0.5429054498672485,0.1187574565410614,0.3393712043762207,167.0809218578821,158.96457211023176
9,False,,,0.229140505194664,0.2818529605865478,0.1108028888702392,0.9993605017662048,0.2227352261543274,0.2661140561103821,0.0832482725381851,0.9992973804473876,0.2224874496459961,0.2644491195678711,0.0831177458167076,0.9992815852165222,0.2220682352781295,0.2629061341285705,0.0831823274493217,0.9994468092918396,0.2243018448352813,0.2652539014816284,0.1116029173135757,0.9995070695877076,0.2250993549823761,0.2630994021892547,0.111329361796379,0.999545156955719,0.2258482575416565,0.261102944612503,0.1112711653113365,0.9997084736824036,0.2275568693876266,0.2508006691932678,-0.0100920516997575,0.9995312690734864,0.232925683259964,0.2468210160732269,0.1201463639736175,0.999376118183136,0.2354186326265335,0.2844764590263366,0.0844865590333938,0.9986810088157654,0.2367396503686905,0.2834160923957824,0.1201638057827949,0.998695194721222,0.2565899491310119,0.2795527279376983,-0.120260901749134,0.9999762773513794,0.2947411835193634,0.2464665472507476,0.1986309587955474,0.999634861946106,0.2544319629669189,0.434227705001831,-0.1807413697242736,0.9908769726753236,0.3501214385032654,0.3151762783527374,0.2425580322742462,0.0049355211667716,0.247633010149002,0.5599774718284607,-0.1538645476102829,0.9690866470336914,0.3628532290458679,0.4075278043746948,0.207135334610939,0.0155131993815302,0.2295477986335754,0.5703651309013367,-0.1774946451187133,0.9551177024841307,0.3709805607795715,0.4175015985965729,0.2084744274616241,0.0259826332330703,0.2280092686414718,0.5628072023391724,-0.1643305569887161,0.9541166424751282,0.3669413626194,0.4289290308952331,0.186155617237091,0.0261905901134014,0.2358017712831497,0.561198890209198,-0.145378366112709,0.894966721534729,0.3643616139888763,0.42701056599617,0.1950341612100601,0.024414524435997,0.4021216034889221,0.3890949189662933,-0.0982475653290748,0.9999229907989502,0.413141518831253,0.3609286248683929,0.098141610622406,0.999862790107727,0.5031514763832092,0.4633502960205078,-0.0716409161686897,0.7268736362457275,0.5119956135749817,0.4283303618431091,0.1213093325495719,0.1004296243190765,0.6210507750511169,0.4939904808998108,-0.0603160858154296,0.7545196413993835,0.6212891340255737,0.4639430642127991,0.1526953727006912,0.1923309117555618,0.6444700956344604,0.4905015230178833,-0.0647853463888168,0.5710908770561218,0.6443184614181519,0.4600487947463989,0.1531107872724533,0.3527884781360626,0.6094095706939697,0.5727671384811401,-0.1511463969945907,0.671507716178894,0.6107199788093567,0.5425688624382019,0.1012710332870483,0.2586666941642761,165.73713696354588,159.17678909948117
