frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle,left_angle_elbow,right_angle_elbow,left_arm_distance,right_arm_distance
0,True,High,Good,0.3534360826015472,0.5060541033744812,-0.0418015643954277,0.9996392726898192,0.3456164300441742,0.4898484051227569,-0.067218966782093,0.9992075562477112,0.3460158705711365,0.4883199036121368,-0.0674230754375457,0.9992582201957704,0.3463116884231567,0.4871066510677337,-0.0673551559448242,0.9994121789932252,0.3454109132289886,0.4879200756549835,-0.0338443182408809,0.9995166063308716,0.345775693655014,0.4852649569511413,-0.034132745116949,0.9996459484100342,0.3460042476654053,0.482742428779602,-0.0342048816382885,0.9997648596763612,0.3540062308311462,0.4691361784934997,-0.1322186440229416,0.9993466734886168,0.3535065650939941,0.4659694731235504,0.01884376257658,0.9993498921394348,0.3643761873245239,0.5029869079589844,-0.0579587742686271,0.9981597065925598,0.3641203045845032,0.5015801787376404,-0.0159815177321434,0.9983271956443788,0.4059478640556335,0.4860080778598785,-0.2063310146331787,0.9996246099472046,0.4117270112037658,0.4499529302120209,0.1409989446401596,0.9987862706184388,0.4099441766738891,0.6337058544158936,-0.2432706803083419,0.8617580533027649,0.4184091985225677,0.584710955619812,0.1450832635164261,0.0054249516688287,0.3980749845504761,0.7635568976402283,-0.2033122032880783,0.8251610398292542,0.4143009185791015,0.667370080947876,0.0237747300416231,0.0168125126510858,0.3807251751422882,0.7781718969345093,-0.2386761158704757,0.8453333377838135,0.4026256799697876,0.6830013394355774,0.0128254797309637,0.0350556783378124,0.3760583400726318,0.7662009596824646,-0.2224504947662353,0.8369623422622681,0.4014512896537781,0.6823426485061646,-0.015630031004548,0.0356159247457981,0.3839910626411438,0.7637368440628052,-0.1956510692834854,0.7075052261352539,0.4044343829154968,0.6876291036605835,0.0064756954088807,0.0350954085588455,0.5551057457923889,0.5083503723144531,-0.1016598269343376,0.9998136162757874,0.5541315078735352,0.4920736849308014,0.1016153693199157,0.999760091304779,0.6436209678649902,0.5792139768600464,-0.0256247632205486,0.5297436118125916,0.6389820575714111,0.5614286661148071,0.1628476828336715,0.0190806817263364,0.7430252432823181,0.6065441966056824,0.0475658625364303,0.7996322512626648,0.7307587265968323,0.5935608148574829,0.2670718133449554,0.1062514930963516,0.7632092237472534,0.605855405330658,0.0483977049589157,0.7768983244895935,0.7540889978408813,0.592643141746521,0.2743580341339111,0.2446863353252411,0.7288100123405457,0.6757017970085144,-0.040197666734457,0.814240038394928,0.7249698042869568,0.6630331873893738,0.2124813348054886,0.2687559425830841,163.41395231690962,169.7769928015388,173.2274281723295,174.31588132828884,0.27766045738125517,0.21743238588875013
1,True,High,Good,0.3516400754451751,0.5012494921684265,-0.0460263639688491,0.99972003698349,0.3454748392105102,0.4852007627487182,-0.0684096366167068,0.9993435740470886,0.3460134863853454,0.4834996163845062,-0.068608172237873,0.9993709921836852,0.3465540409088135,0.4821700751781463,-0.0685269236564636,0.9994638562202454,0.3451289236545563,0.4840053915977478,-0.0361033082008361,0.9996405839920044,0.3456168174743652,0.4816099107265472,-0.0363858304917812,0.9997504353523254,0.3460314273834228,0.4792622327804565,-0.0364491865038871,0.9998337030410768,0.3561182618141174,0.4646763503551483,-0.1245294213294982,0.9993605017662048,0.3556227087974548,0.4627992510795593,0.0221538227051496,0.9995867609977722,0.362525999546051,0.5000762939453125,-0.0596346072852611,0.9983192086219788,0.3623600006103515,0.4992320537567138,-0.0189164411276578,0.9986454844474792,0.4053198099136352,0.4828303158283233,-0.1950534731149673,0.9994576573371888,0.4125067591667175,0.4580854177474975,0.140085682272911,0.9989546537399292,0.4094444513320923,0.6328253149986267,-0.2362342476844787,0.8238458037376404,0.4158940315246582,0.6021414399147034,0.1376800537109375,0.0082248141989111,0.3970765471458435,0.7643499374389648,-0.208907201886177,0.7836419343948364,0.4091100096702575,0.7096971273422241,0.0172995589673519,0.0316098034381866,0.3799270987510681,0.7795320153236389,-0.2455824464559555,0.8235936760902405,0.3929359912872314,0.7265105247497559,0.0067541701719164,0.0625084191560745,0.3753560185432434,0.7663276791572571,-0.2302125394344329,0.8169772624969482,0.3908829092979431,0.7275425791740417,-0.0228758417069911,0.0642307475209236,0.3829290270805359,0.7638305425643921,-0.2021681368350982,0.6862867474555969,0.3960157632827759,0.7284526824951172,-0.0003722981491591,0.0634960010647773,0.5524230599403381,0.5044251680374146,-0.0996054634451866,0.9997192025184632,0.5515066981315613,0.4950060844421386,0.0995564833283424,0.9996880292892456,0.6422110199928284,0.5800127983093262,-0.0438086949288845,0.4917618930339813,0.6366369128227234,0.5663169026374817,0.1484232991933822,0.0142948552966117,0.7441794276237488,0.607014536857605,0.0096895731985569,0.7655689120292664,0.7296813726425171,0.5940438508987427,0.2382240295410156,0.081799104809761,0.7638154625892639,0.6049302220344543,0.008592308498919,0.7822020053863525,0.7529799342155457,0.5926344990730286,0.2440321892499923,0.217146635055542,0.7307508587837219,0.6746358275413513,-0.0817035362124443,0.8022169470787048,0.724529504776001,0.6613051891326904,0.1815107613801956,0.229641318321228,162.9229787395017,169.0216649053397,173.0528417187564,175.04389759963848,0.2816402825109676,0.25163463655133556
2,True,High,Good,0.3519676029682159,0.5010918974876404,-0.0414415337145328,0.9997398257255554,0.3456280827522278,0.4858891367912292,-0.0646134689450264,0.999388575553894,0.346138596534729,0.4844346642494201,-0.0648159682750701,0.999409794807434,0.3465684056282043,0.4832313656806946,-0.064736470580101,0.9995044469833374,0.3452900648117065,0.4845925569534302,-0.0321038924157619,0.9996609687805176,0.3456949889659881,0.4824406206607818,-0.0323869101703166,0.9997606873512268,0.3460672795772552,0.4803149700164795,-0.0324502512812614,0.999841809272766,0.3557558059692383,0.4665882289409637,-0.1236022114753723,0.9994062185287476,0.3552167415618896,0.4639687538146972,0.0239238198846578,0.999594748020172,0.3623904585838318,0.5008875727653503,-0.0559690594673156,0.9984408020973206,0.3622587919235229,0.4998176395893097,-0.0149925453588366,0.9987398982048036,0.4056211709976196,0.4854626655578613,-0.1967246979475021,0.9995439648628236,0.412784993648529,0.4580954015254974,0.1419107317924499,0.9990530610084534,0.4086318612098694,0.6361643075942993,-0.2367834448814392,0.8287464380264282,0.4159945249557495,0.601590633392334,0.1403443366289138,0.0081452121958136,0.3970959484577179,0.7629767060279846,-0.2050490528345108,0.7813609838485718,0.4091794192790985,0.7073366045951843,0.0202762968838214,0.0322954766452312,0.3801474571228027,0.7789574861526489,-0.2410661280155182,0.8202511668205261,0.3929432034492492,0.7236372828483582,0.0096165668219327,0.0638613477349281,0.3759268522262573,0.7656557559967041,-0.2261130213737487,0.8129655718803406,0.3911114633083343,0.7252172827720642,-0.0195790231227874,0.065181016921997,0.3832151293754577,0.763365626335144,-0.19831183552742,0.6815418004989624,0.3963224291801452,0.7260396480560303,0.002697825198993,0.0647798627614975,0.5545886754989624,0.5069934725761414,-0.1006036475300788,0.9998071789741516,0.5537947416305542,0.4962928295135498,0.1005503758788108,0.9997825026512146,0.6431914567947388,0.5799471139907837,-0.038520012050867,0.5224504470825195,0.6375772953033447,0.5644344687461853,0.1592420637607574,0.016210900619626,0.7450833320617676,0.6083362698554993,0.0208740551024675,0.7935051321983337,0.7296136617660522,0.5938981771469116,0.2592658996582031,0.094906710088253,0.7638728618621826,0.6076633334159851,0.0202732030302286,0.7905002236366272,0.752589762210846,0.59368896484375,0.2660101950168609,0.235742911696434,0.7300635576248169,0.6753736734390259,-0.0696517825126648,0.8191596865653992,0.7250854969024658,0.6633310317993164,0.2049675583839416,0.2494606673717498,162.53573107062266,169.05509306874657,173.6577119927292,175.03119665525188,0.2776449568737169,0.24926728119462133
3,True,High,Good,0.3535561263561249,0.5064036846160889,-0.0390683934092521,0.9996738433837892,0.3457900583744049,0.4909855425357818,-0.0635207891464233,0.999284327030182,0.3462296724319458,0.4892302751541137,-0.0637203305959701,0.999314546585083,0.3465734720230102,0.4877959489822387,-0.0636511072516441,0.999460518360138,0.345592200756073,0.489361971616745,-0.0303186811506748,0.99956876039505,0.3459951281547546,0.4866780042648315,-0.0306077059358358,0.9996802806854248,0.3462727069854736,0.4841372966766357,-0.0306774824857711,0.9997920393943788,0.3543814122676849,0.4691647291183471,-0.1263019144535064,0.9993641972541808,0.3539760112762451,0.4663413763046264,0.0242109112441539,0.999411940574646,0.3643993735313415,0.5030941963195801,-0.0546981692314147,0.998276948928833,0.3641330599784851,0.5020163059234619,-0.012881158851087,0.99846613407135,0.4060868620872497,0.4849885106086731,-0.2002976834774017,0.9996354579925536,0.412294328212738,0.452935129404068,0.1454632878303527,0.9988980293273926,0.4098268747329712,0.6330152750015259,-0.2372801005840301,0.8611267805099487,0.4180883765220642,0.5883949995040894,0.1502349525690078,0.0061316434293985,0.3983100652694702,0.7623839378356934,-0.1994355171918869,0.8178465366363525,0.4118091762065887,0.6861408948898315,0.03064876049757,0.0190537571907043,0.3810328841209411,0.777892529964447,-0.2348034530878067,0.8366326093673706,0.4015811681747436,0.6880782842636108,0.0200841445475816,0.0375383161008358,0.3763267397880554,0.7659198045730591,-0.2190684676170349,0.8277360200881958,0.3969610333442688,0.7044801712036133,-0.0085508283227682,0.038027923554182,0.3842568397521972,0.7633092403411865,-0.1920438408851623,0.6939914226531982,0.4006761908531189,0.708642840385437,0.0132808648049831,0.0375267937779426,0.5542476177215576,0.5064918398857117,-0.1019994840025901,0.9998338222503662,0.5529469847679138,0.4938828945159912,0.1019530296325683,0.9997939467430116,0.6429152488708496,0.5779744386672974,-0.0388113334774971,0.5116146206855774,0.6380988955497742,0.564084529876709,0.1561147272586822,0.0167493447661399,0.7440214157104492,0.6063093543052673,0.0242580398917198,0.7743566632270813,0.7318981885910034,0.5944100022315979,0.2512134611606598,0.0931041315197944,0.7645846605300903,0.6048114895820618,0.0240885354578495,0.7617467641830444,0.7551192045211792,0.5920956134796143,0.2574551105499267,0.2284065335988998,0.730644166469574,0.6757544279098511,-0.0652513280510902,0.7945181131362915,0.7267067432403564,0.6639655828475952,0.1949865520000457,0.2422260046005249,163.20476847946614,170.32179845612004,173.46544334041675,173.87513811228217,0.2775044172895382,0.23320627013069356
4,True,High,Good,0.3529813289642334,0.5028557777404785,-0.0390586107969284,0.9996447563171388,0.3457657694816589,0.4877281188964844,-0.063584066927433,0.9991877675056458,0.3462320566177368,0.4860696792602539,-0.0637846440076828,0.9992239475250244,0.3466035723686218,0.4847119748592376,-0.0637103915214538,0.9993705153465272,0.3454736769199371,0.4864353239536285,-0.0303344260901212,0.999529242515564,0.345850795507431,0.4841036200523376,-0.0306243654340505,0.999659299850464,0.3461626768112182,0.4818688929080963,-0.0306949429214,0.99977844953537,0.3551588654518127,0.4675778448581695,-0.1262963861227035,0.999237298965454,0.3545506298542022,0.465457409620285,0.024391857907176,0.9993914365768432,0.3636519312858581,0.5012637376785278,-0.0546025522053241,0.9980250597000122,0.3633871674537658,0.5002055168151855,-0.012735703960061,0.9983030557632446,0.4064658880233764,0.4840519428253174,-0.2012884616851806,0.9995966553688048,0.4130790531635284,0.4539031982421875,0.1457312554121017,0.9989486336708068,0.4086039066314697,0.6341106295585632,-0.240771546959877,0.8501261472702026,0.4175467789173126,0.589791476726532,0.1485747098922729,0.0067701772786676,0.3967683315277099,0.7649930715560913,-0.2047296166419983,0.8057640194892883,0.4129518270492553,0.6887778043746948,0.0277390386909246,0.0237035863101482,0.3796173334121704,0.7798759937286377,-0.2408117055892944,0.8283909559249878,0.4016125798225403,0.691115140914917,0.0170979760587215,0.0458077378571033,0.3752824664115906,0.7669790387153625,-0.2245225608348846,0.8184017539024353,0.4006024897098541,0.6907413005828857,-0.0116448197513818,0.0462948605418205,0.3830551207065582,0.7652889490127563,-0.1972174048423767,0.6836383938789368,0.401557445526123,0.7084805369377136,0.0103586306795477,0.0452336072921752,0.5557200908660889,0.5079667568206787,-0.1027693003416061,0.9998119473457336,0.5543411374092102,0.4947006702423095,0.1027252003550529,0.999772012233734,0.6441872715950012,0.5811595320701599,-0.0373786985874176,0.5292593836784363,0.6381961107254028,0.5653972029685974,0.1627663224935531,0.0159948132932186,0.7461668252944946,0.609783947467804,0.023481560871005,0.7944180369377136,0.7319732904434204,0.5955244898796082,0.2681978344917297,0.0879138633608818,0.7657657265663147,0.6099263429641724,0.0231052543967962,0.7823792695999146,0.7531493902206421,0.5939770936965942,0.2756260633468628,0.2205285131931305,0.7301531434059143,0.6748180389404297,-0.0672139823436737,0.8119155764579773,0.7252484560012817,0.6632576584815979,0.2150077670812606,0.23176109790802,163.2103610992522,169.57348431596512,174.01656272323953,175.45914554109504,0.2811084495608553,0.23487464059021912
5,True,High,Good,0.3548842668533325,0.5010698437690735,-0.0462201721966266,0.999314546585083,0.3467322289943695,0.4871628284454345,-0.0698166340589523,0.998348593711853,0.3472709655761719,0.4848476648330688,-0.0700282379984855,0.99850994348526,0.3477789461612701,0.4828096628189087,-0.0699344798922538,0.9986139535903932,0.3464840054512024,0.4864319562911987,-0.0375750437378883,0.9990986585617064,0.3470158874988556,0.4836733341217041,-0.0378631092607975,0.999426245689392,0.3474779725074768,0.4810428917407989,-0.0379416197538375,0.9995900988578796,0.3554169237613678,0.463905930519104,-0.1290525048971176,0.9985185265541076,0.3555192351341247,0.4631975889205932,0.0172542221844196,0.999186098575592,0.3652524650096893,0.4984526038169861,-0.0606346316635608,0.9958863854408264,0.3652079105377197,0.4973357617855072,-0.0200623627752065,0.9968505501747132,0.4048138856887817,0.4810751378536224,-0.2030620574951172,0.9989590644836426,0.4096245765686035,0.4586327672004699,0.1321391761302948,0.9984145164489746,0.4100130200386047,0.6330628395080566,-0.254625916481018,0.7551162838935852,0.4078268110752105,0.6115089654922485,0.1197580322623252,0.0078115193173289,0.3945242762565613,0.7669805884361267,-0.2298683077096939,0.6996796131134033,0.3993143141269684,0.7394985556602478,-0.0012905186740681,0.0344328545033931,0.3779937624931335,0.7825558185577393,-0.266265720129013,0.7774711847305298,0.3812462985515594,0.7578216791152954,-0.0117534231394529,0.0714876130223274,0.3739224374294281,0.7703220844268799,-0.2511297166347503,0.7784326076507568,0.3801058530807495,0.7564371824264526,-0.0413960069417953,0.0754671320319175,0.3809947371482849,0.7678108811378479,-0.2233903259038925,0.6476784348487854,0.3869621455669403,0.7544518709182739,-0.0192316509783267,0.0786283686757087,0.5547879934310913,0.5043134093284607,-0.1004706844687461,0.9992806315422058,0.5526759624481201,0.4982475638389587,0.1004085540771484,0.9992450475692748,0.6433289051055908,0.5801751613616943,-0.0433056764304637,0.3451681733131408,0.6366770267486572,0.5688912868499756,0.1477809250354766,0.0113094607368111,0.7447400093078613,0.6072465181350708,0.0042169173248112,0.6989747285842896,0.7349568605422974,0.5977304577827454,0.2269207835197448,0.0758014246821403,0.7673743963241577,0.6068873405456543,0.0023812593426555,0.749187171459198,0.7581568956375122,0.5966191291809082,0.2315718233585357,0.2200878709554672,0.7325205206871033,0.6788640022277832,-0.0893765687942504,0.7590318322181702,0.7282681465148926,0.6676291823387146,0.1671032905578613,0.2141657322645187,163.05032856372517,169.89663157809218,171.44337495058397,176.86864764945614,0.2860905498877103,0.2810549637326267
6,True,High,Good,0.3544853329658508,0.5021483898162842,-0.0426231250166893,0.9992468357086182,0.3462225794792175,0.4876720905303955,-0.0667759776115417,0.9984714388847352,0.346701443195343,0.4851632714271545,-0.0670067593455314,0.998573899269104,0.3470737934112549,0.4829922318458557,-0.0669120401144027,0.9987812638282776,0.3461004495620727,0.4870043396949768,-0.033575240522623,0.9990811347961426,0.3466303050518036,0.4842094480991363,-0.0338739454746246,0.999352753162384,0.3470131754875183,0.4816312193870544,-0.0339606292545795,0.999554455280304,0.3544231653213501,0.4644306600093841,-0.1280916631221771,0.9986522793769836,0.3547571301460266,0.4640600085258484,0.022193543612957,0.9989595413208008,0.3653345704078674,0.4992183744907379,-0.0574637167155742,0.9959706664085388,0.3653697669506073,0.4981173872947693,-0.0158015359193086,0.996631920337677,0.4049012064933777,0.4849520921707153,-0.2093208283185959,0.999185025691986,0.4085880517959595,0.460559606552124,0.1444476246833801,0.9980675578117372,0.408613920211792,0.6342657804489136,-0.2547459900379181,0.8109830021858215,0.4101601839065552,0.6107058525085449,0.1386178433895111,0.0081345364451408,0.3958969116210937,0.764708399772644,-0.2177739143371582,0.7149068117141724,0.4011165499687195,0.7271746397018433,0.0128565300256013,0.0290390104055404,0.3806681334972381,0.7808732986450195,-0.2533882558345794,0.7527340650558472,0.386741042137146,0.745665431022644,0.0018237113254144,0.0550118535757064,0.3754497170448303,0.7701226472854614,-0.2376246303319931,0.7479844093322754,0.3843492269515991,0.7455577850341797,-0.0281224455684423,0.0582334958016872,0.3818218111991882,0.7662000060081482,-0.2104588150978088,0.6161686778068542,0.3904195427894592,0.7426512241363525,-0.0053979675285518,0.0591253228485584,0.559412956237793,0.5098684430122375,-0.106300763785839,0.999457061290741,0.556622326374054,0.4980627298355102,0.1062222495675087,0.9993767142295836,0.6402281522750854,0.5801506042480469,-0.0034446695353835,0.4079728126525879,0.6352258324623108,0.5670450925827026,0.1946660578250885,0.0148910442367196,0.7427147030830383,0.6075615286827087,0.0845456421375274,0.7244274020195007,0.7301355004310608,0.5953410267829895,0.3243847191333771,0.0914229303598404,0.7652887105941772,0.6075640320777893,0.0869262441992759,0.7313886880874634,0.7556235790252686,0.5959856510162354,0.3343697190284729,0.2344471216201782,0.7315462827682495,0.6804392337799072,-0.0002010867465287,0.7462896704673767,0.7246538400650024,0.6686365604400635,0.27780681848526,0.2233724594116211,163.7745233733124,168.01575420594492,173.0073847715026,174.9600707805364,0.2799011771486716,0.26671970163634395
7,True,High,Good,0.3556959331035614,0.5032172799110413,-0.0443261079490184,0.9993762373924256,0.3470935821533203,0.4895046055316925,-0.0681327357888221,0.9986329674720764,0.347576767206192,0.4871352016925812,-0.0683488845825195,0.9987524747848512,0.34799724817276,0.4849482774734497,-0.0682503059506416,0.9988941550254822,0.3469138145446777,0.4889024794101715,-0.0356173366308212,0.9992092251777648,0.3474203646183014,0.4861128032207489,-0.0359048135578632,0.9994681477546692,0.3478551208972931,0.4831552505493164,-0.0359813384711742,0.9996246099472046,0.3551031053066253,0.4641381800174713,-0.1277937591075897,0.998782217502594,0.3553911447525024,0.4635543525218963,0.0197430755943059,0.9991868138313292,0.3657238781452179,0.5000833868980408,-0.0586973428726196,0.996423065662384,0.3658095598220825,0.4992296099662781,-0.0178244169801473,0.9970351457595824,0.4044814109802246,0.481511652469635,-0.2050775438547134,0.999092698097229,0.4091843664646148,0.4590663015842438,0.1377089470624923,0.998151957988739,0.4103338420391083,0.632266104221344,-0.258544385433197,0.7923698425292969,0.4079983830451965,0.6113359928131104,0.1265914142131805,0.0081375688314437,0.394128143787384,0.7652714252471924,-0.2336967140436172,0.7071410417556763,0.3993919491767883,0.7396316528320312,0.0041166981682181,0.02610694617033,0.378178596496582,0.7818324565887451,-0.2706751525402069,0.7626604437828064,0.3814535737037658,0.7572392225265503,-0.0062498375773429,0.0515227019786834,0.3738377690315246,0.7708901762962341,-0.2544492483139038,0.7617718577384949,0.3800436556339264,0.756747305393219,-0.0362749546766281,0.0546884573996067,0.3803671896457672,0.768138587474823,-0.2266791462898254,0.6281439661979675,0.3865263760089874,0.7550588846206665,-0.0140324449166655,0.0568877793848514,0.5550117492675781,0.50590980052948,-0.1033210977911949,0.9992936849594116,0.5530574917793274,0.4995968043804168,0.1032553315162658,0.9991933703422546,0.6398252248764038,0.5788163542747498,-0.033080618828535,0.3849102556705475,0.6349760293960571,0.565316915512085,0.1643674820661544,0.0128272995352745,0.7427574992179871,0.6075122356414795,0.0248109865933656,0.7351274490356445,0.7312710285186768,0.5950630903244019,0.2626887261867523,0.0854974016547203,0.766228199005127,0.608603835105896,0.0240103099495172,0.7646275758743286,0.7558014392852783,0.5955566167831421,0.269386887550354,0.2369845956563949,0.7335187196731567,0.6796656847000122,-0.0684932470321655,0.7833973169326782,0.7273495197296143,0.6681355237960815,0.2070776373147964,0.2371550798416137,163.27735854585794,170.40461245245345,170.83002135792162,176.60843864530827,0.2839485847619906,0.2807361888982845
8,True,High,Good,0.3542321920394897,0.5039294362068176,-0.0245897900313138,0.9996129870414734,0.3466840386390686,0.488171249628067,-0.0469228290021419,0.9991244673728944,0.3472674489021301,0.4861105680465698,-0.0471192523837089,0.999171018600464,0.347802996635437,0.4843733310699463,-0.0470313690602779,0.9992803931236268,0.3464346826076507,0.4871580004692077,-0.014727490954101,0.9995156526565552,0.3469921350479126,0.4846130311489105,-0.0150075890123844,0.9996654987335204,0.3475342988967895,0.4821312427520752,-0.0150688178837299,0.9997724890708924,0.3564327359199524,0.4657972753047943,-0.1054819077253341,0.9991300702095032,0.356787621974945,0.4641799032688141,0.0408720150589942,0.9994586110115052,0.3645294606685638,0.5015222430229187,-0.0392515771090984,0.9976857900619508,0.3645907044410705,0.5005090832710266,0.0013392088003456,0.9981354475021362,0.4061066806316376,0.4855526685714721,-0.1816720217466354,0.999444305896759,0.4116512238979339,0.4587934017181396,0.1537614315748214,0.9987749457359314,0.4058583974838257,0.6356266140937805,-0.2297856658697128,0.8252672553062439,0.4115743041038513,0.6081137657165527,0.142636090517044,0.0079402290284633,0.3927398920059204,0.7690680027008057,-0.2038488090038299,0.7651013731956482,0.4057287871837616,0.7185384035110474,0.020925834774971,0.0277702882885932,0.3748291730880737,0.7818886041641235,-0.2395651042461395,0.8031743168830872,0.3887853622436523,0.7333559989929199,0.01084940508008,0.0516313277184963,0.3709335923194885,0.7696159482002258,-0.2235724180936813,0.7959723472595215,0.3878664970397949,0.7337242364883423,-0.0173835642635822,0.0529584251344203,0.3789609670639038,0.7687525749206543,-0.1967994272708892,0.6618777513504028,0.3932853639125824,0.7360413074493408,0.0036292497534304,0.0538553930819034,0.5496330261230469,0.5027434229850769,-0.1013414859771728,0.9996259212493896,0.5484320521354675,0.493074893951416,0.1012810468673706,0.999570906162262,0.6384208798408508,0.5771427154541016,-0.0611558631062507,0.5178005695343018,0.6348508596420288,0.564903736114502,0.1441558599472046,0.0126918703317642,0.7433821558952332,0.6079837083816528,-0.0297295488417148,0.789152979850769,0.7321423292160034,0.5966095328330994,0.2226279079914093,0.0784969478845596,0.7667024731636047,0.6106631755828857,-0.0330230258405208,0.8062676191329956,0.7574331164360046,0.5994168519973755,0.2271695137023925,0.2148355096578598,0.7320123314857483,0.6799930334091187,-0.1271530389785766,0.8211638927459717,0.7267698645591736,0.6683627367019653,0.1632245928049087,0.2177201360464096,160.39497367504663,167.1027813920076,174.48013427546923,176.9992933284304,0.28383025864877803,0.2598125116560614
9,True,High,Good,0.3533059954643249,0.501840353012085,-0.015617661178112,0.9994913339614868,0.3460708260536194,0.48703733086586,-0.0389472432434558,0.9989005327224731,0.3465471267700195,0.4852016568183899,-0.0391426607966423,0.9989805817604064,0.3469372391700744,0.4837738871574402,-0.0390612222254276,0.999134600162506,0.3458746075630188,0.4857639074325561,-0.0066371071152389,0.9993402361869812,0.3463647961616516,0.4832144677639007,-0.0069282501935958,0.9995355606079102,0.346771776676178,0.4808991849422455,-0.0069928406737744,0.9996871948242188,0.3554334640502929,0.4656479358673095,-0.1006981059908866,0.998988926410675,0.3557952642440796,0.463349848985672,0.0458863042294979,0.9992285966873168,0.3637331128120422,0.5000913143157959,-0.0310226082801818,0.9971538782119752,0.3634978532791137,0.4989892840385437,0.0096457889303565,0.9975806474685668,0.4039842784404754,0.4863817989826202,-0.1778946220874786,0.9995481371879578,0.4114661514759063,0.4565701484680176,0.1615310907363891,0.998661994934082,0.4054008722305298,0.6359620094299316,-0.2225321829319,0.8926877379417419,0.4157192409038543,0.5930690765380859,0.1628679782152176,0.0096840402111411,0.3936102986335754,0.7664064764976501,-0.1933887302875518,0.8497861623764038,0.4118695557117462,0.674278736114502,0.0480224415659904,0.0341806709766387,0.3767436742782593,0.7829588651657104,-0.2291455119848251,0.859924852848053,0.3984741866588592,0.6908228397369385,0.0387935414910316,0.0596957951784133,0.3723429143428802,0.7704107761383057,-0.2119372189044952,0.8501045107841492,0.3982656598091125,0.6889828443527222,0.0119960093870759,0.0601766444742679,0.3800541758537292,0.7681249380111694,-0.1855809688568115,0.7329407930374146,0.4014655351638794,0.6943206787109375,0.0317424088716506,0.0582062788307666,0.5494447946548462,0.5032196640968323,-0.1022900119423866,0.9996927976608276,0.548344075679779,0.4905941486358642,0.1022341847419738,0.9996021389961244,0.6395831108093262,0.5780471563339233,-0.0583937317132949,0.6865756511688232,0.6359096169471741,0.5631507635116577,0.1590671986341476,0.0202210322022438,0.7440556883811951,0.6119053363800049,-0.0263303220272064,0.8643678426742554,0.7295238971710205,0.5970641374588013,0.2595901787281036,0.0983351469039917,0.7672513723373413,0.6123907566070557,-0.0293388701975345,0.8559256196022034,0.7548724412918091,0.5975860953330994,0.2666020095348358,0.2378769218921661,0.7316552400588989,0.6857377290725708,-0.1209588050842285,0.8708294630050659,0.7235983610153198,0.6657885313034058,0.2093130499124527,0.2409932613372802,159.98153691900959,166.57280521439029,174.29260056674116,175.50129880980447,0.28021677229322034,0.21770896139112983
