frame_index,is_valid_frame,pushup_phase,hips_position,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,left_body_angle,right_body_angle,left_angle_elbow,right_angle_elbow,left_arm_distance,right_arm_distance,right_wrist_shoulder_hip,left_wrist_shoulder_hip,left_arm_index_shoulder,right_arm_index_shoulder
0,True,High,Good,0.4632787704467773,0.3289076089859009,0.463693231344223,1.0,0.4611734747886657,0.3213338851928711,0.4613354802131653,1.0,0.4592473804950714,0.3215627074241638,0.4613375961780548,1.0,0.4575827717781067,0.3215836882591247,0.4613592624664306,1.0,0.4666876494884491,0.3212842047214508,0.4641338884830475,1.0,0.468941181898117,0.3213393092155456,0.4639881253242492,1.0,0.4712326526641845,0.3211760520935058,0.4642031490802765,1.0,0.4543788433074951,0.3268886506557464,0.401098221540451,1.0,0.4772429764270782,0.3240683078765869,0.4094403684139251,1.0,0.4610236287117004,0.3358229398727417,0.4390555620193481,1.0,0.4676090776920318,0.3380086421966553,0.4414569437503814,1.0,0.4249836206436157,0.3601290881633758,0.2736841440200805,1.0,0.5106942057609558,0.3538686037063598,0.3029173016548157,1.0,0.4216806292533874,0.4818567037582397,0.1837948709726333,0.999993085861206,0.5293096899986267,0.4509967565536499,0.1944397389888763,0.9998414516448976,0.4340467154979706,0.5886031985282898,0.1629445254802703,0.9995550513267516,0.5284557938575745,0.5580886602401733,0.1636636406183242,0.9990407824516296,0.4328954517841339,0.6100221872329712,0.1500223278999328,0.9964414238929749,0.534938633441925,0.5838698148727417,0.1455100029706955,0.9915376901626588,0.4408422112464905,0.6032792925834656,0.1566677391529083,0.995590090751648,0.5279488563537598,0.5817840099334717,0.1530149281024933,0.9850814938545228,0.4437164068222046,0.5989135503768921,0.1656820029020309,0.996066391468048,0.524976909160614,0.5757957696914673,0.1638942062854766,0.988442599773407,0.4456039369106293,0.4425413012504577,-0.0067043183371424,1.0,0.5015540719032288,0.4291523396968841,0.0063884193077683,1.0,0.4376478791236877,0.5869306921958923,-0.0753863900899887,1.0,0.5224909782409668,0.5536563992500305,-0.0700257122516632,1.0,0.4443308413028717,0.780508816242218,-0.3112404942512512,0.9999910593032836,0.5468178391456604,0.7396984100341797,-0.3289020657539367,0.9999954700469972,0.466686487197876,0.823043704032898,-0.3393294513225555,1.0,0.5504631996154785,0.7761198878288269,-0.3603773117065429,1.0,0.4418716430664062,0.8274536728858948,-0.3648711442947387,1.0,0.5521695613861084,0.786967933177948,-0.399200439453125,1.0,169.12381394392003,165.05400396876294,171.8377063421919,168.69348170606133,0.2286537968094515,0.2049909888321629,11.893017748298076,11.775924809633777,0.24366681515019856,0.22856761660994143
1,False,,,0.4646297395229339,0.3306475877761841,0.4063417911529541,1.0,0.4617708325386047,0.3226713538169861,0.4041553139686584,1.0,0.4598031044006347,0.3225648403167724,0.4041401445865631,1.0,0.4580045640468597,0.3223771154880523,0.4041749238967895,1.0,0.4685388207435608,0.3223875761032104,0.4058470129966736,1.0,0.471380740404129,0.3220609724521637,0.405705064535141,1.0,0.4740356504917145,0.3215757012367248,0.4059155881404876,1.0,0.4554976224899292,0.326920211315155,0.3516031503677368,1.0,0.4795485138893127,0.3224886059761047,0.3560117483139038,1.0,0.4606705605983734,0.3375452160835266,0.38547283411026,1.0,0.4689743518829345,0.3396985828876495,0.3864391446113586,1.0,0.4275636970996856,0.3583393692970276,0.2346836477518081,1.0,0.5086885094642639,0.355505496263504,0.2587254643440246,1.0,0.4318595230579376,0.4421250820159912,0.1357587128877639,0.9998902082443236,0.5297240018844604,0.443102091550827,0.1557331532239914,0.9994505047798156,0.4570930004119873,0.5055500864982605,0.0885959416627883,0.9973514080047609,0.5289475321769714,0.5481425523757935,0.1236911788582801,0.995617151260376,0.4599784314632416,0.5151821970939636,0.0755995661020279,0.9892578721046448,0.5317164659500122,0.5647915005683899,0.1082295328378677,0.9750232696533204,0.467361181974411,0.512536346912384,0.0810739398002624,0.9874324798583984,0.5254634022712708,0.5626640319824219,0.1139572709798812,0.9573416709899902,0.4684794545173645,0.5108920335769653,0.0903626605868339,0.9880322217941284,0.5223939418792725,0.555296778678894,0.1232348382472992,0.9631289839744568,0.4464956223964691,0.4400694668292999,-0.0056684748269617,1.0,0.501270055770874,0.4346267879009247,0.0052856868132948,1.0,0.4395047724246979,0.585311233997345,-0.0462723709642887,1.0,0.5210385918617249,0.5597320199012756,-0.0647257789969444,1.0,0.4447595477104187,0.7546859979629517,-0.2246305048465728,0.999980926513672,0.5452441573143005,0.7284663915634155,-0.2844044864177704,0.9999940395355223,0.4520649015903473,0.7827513217926025,-0.2458395957946777,1.0,0.5464253425598145,0.7637355327606201,-0.3109570443630218,1.0,0.4464066624641418,0.8078441619873047,-0.2740056812763214,1.0,0.5503950119018555,0.7700701951980591,-0.355413556098938,1.0,167.88913772962013,166.83110347916494,161.24006437862573,166.0731254744258,0.1501431817067005,0.1936994150452793,11.35996821256047,1.6994061553090687,0.15924995355749633,0.2078366087817369
2,True,High,Good,0.4648791551589966,0.3290123641490936,0.499595582485199,1.0,0.4619801640510559,0.3209102153778076,0.4979070425033569,1.0,0.4598116278648376,0.3208975493907928,0.4979087114334106,1.0,0.457522302865982,0.3210745751857757,0.4978905022144317,1.0,0.4687143266201019,0.3210043907165527,0.497651070356369,1.0,0.4714203178882599,0.3209758698940277,0.497497409582138,1.0,0.4741593897342682,0.3205867409706116,0.4977371394634247,1.0,0.4534068703651428,0.3276864886283874,0.4367047250270843,1.0,0.479389488697052,0.3230051398277282,0.4307648539543152,1.0,0.4617691040039062,0.3371429741382599,0.4742314517498016,1.0,0.4690523743629455,0.3393036723136902,0.4726842045783996,1.0,0.4256078600883484,0.362328439950943,0.3047997653484344,1.0,0.5120488405227661,0.3530970215797424,0.3087333440780639,1.0,0.4156696796417236,0.4790097177028656,0.2157402336597442,0.9999936819076538,0.5323280692100525,0.448620080947876,0.1847011148929596,0.9997358918190002,0.4289423525333404,0.5988898277282715,0.1892150342464447,0.999817669391632,0.5282121300697327,0.5545511245727539,0.1431919932365417,0.9993882179260254,0.4297094047069549,0.6255382299423218,0.1751051545143127,0.9986585378646852,0.5369724035263062,0.5828769207000732,0.1216001510620117,0.9962054491043092,0.4375984072685241,0.6219503283500671,0.1800154596567154,0.9982641339302064,0.5303305387496948,0.5813091993331909,0.1297483891248703,0.9933052659034728,0.4390772581100464,0.6157480478286743,0.1906830221414566,0.9982441663742064,0.523899257183075,0.5748342275619507,0.143271267414093,0.9938845038414,0.4452288150787353,0.4369100630283355,0.0026353646535426,1.0,0.5000306367874146,0.4243958294391632,-0.0028954807203263,1.0,0.4416356980800628,0.5814881324768066,-0.0750739648938179,1.0,0.5216479301452637,0.5587551593780518,-0.0976986214518547,1.0,0.4440729320049286,0.7645454406738281,-0.3191075921058655,0.9999945163726808,0.5441033840179443,0.741605281829834,-0.3865929245948791,0.9999984502792358,0.4543839395046234,0.789272665977478,-0.3477148711681366,1.0,0.5490859150886536,0.7719489336013794,-0.4206931889057159,1.0,0.449845552444458,0.8410220742225647,-0.3680406808853149,1.0,0.5503537058830261,0.7985711097717285,-0.4610511362552643,1.0,166.74892619385233,162.39817636882353,168.81381301499655,165.78914506887332,0.23658488757103927,0.20210147832635458,14.155090122555903,13.931835080821472,0.2598986305420005,0.2289432649479606
3,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,False,,,0.4665472507476806,0.3404874801635742,0.346261978149414,1.0,0.462427407503128,0.3345112204551697,0.3426896333694458,1.0,0.460610032081604,0.3346188068389892,0.3426815569400787,1.0,0.4584850072860718,0.3349677622318268,0.3426670432090759,1.0,0.468933492898941,0.3345597386360168,0.343818187713623,1.0,0.4717436730861664,0.334058403968811,0.3437243700027466,1.0,0.4738981127738952,0.3336216807365417,0.3439338207244873,1.0,0.455814778804779,0.3409848213195801,0.2928262650966644,1.0,0.4782211184501648,0.3362289667129516,0.2961697876453399,1.0,0.4634468257427215,0.3488605618476867,0.327074646949768,1.0,0.4702430963516235,0.3503457009792328,0.3277463018894195,1.0,0.4296595454216003,0.3679971992969513,0.1893727928400039,1.0,0.5027777552604675,0.3665996193885803,0.2169624269008636,1.0,0.4389738142490387,0.4765907824039459,0.1054863184690475,0.9999165534973145,0.5213759541511536,0.4690500199794769,0.1201512739062309,0.9973133206367492,0.4566998183727264,0.5692956447601318,0.0736774951219558,0.9978736639022828,0.5196081399917603,0.5379748344421387,0.085790567100048,0.9949195981025696,0.4577075541019439,0.5894919037818909,0.0628912225365638,0.9933403134346008,0.5214085578918457,0.5490601062774658,0.0702733695507049,0.9880366325378418,0.4638227224349975,0.5871328115463257,0.068580187857151,0.9915298223495485,0.5143754482269287,0.5457273125648499,0.076971136033535,0.9814210534095764,0.4653012454509735,0.5819544792175293,0.0757870078086853,0.9904390573501588,0.5116432905197144,0.5415510535240173,0.0852023363113403,0.9814856648445128,0.4533924460411072,0.4631074666976928,-0.0056771398521959,1.0,0.4959994256496429,0.4536995887756347,0.0053816954605281,1.0,0.4362757503986358,0.5913881659507751,-0.0208118949085474,1.0,0.5198009014129639,0.5592081546783447,-0.0335958153009414,1.0,0.4453175961971283,0.7462688684463501,-0.1622710078954696,0.99998140335083,0.5462920665740967,0.7225850820541382,-0.2150337547063827,0.9999927282333374,0.4676052629947662,0.7843148708343506,-0.1791915744543075,1.0,0.550798237323761,0.75105881690979,-0.2371112555265426,1.0,0.4491304159164428,0.7935124635696411,-0.2036834359169006,1.0,0.5420612692832947,0.7486220598220825,-0.2782574594020843,1.0,168.52266078753917,165.10847723949144,174.07755528437644,168.2417076908015,0.20310647578835214,0.17219966952597993,10.058833773397138,6.360213702998257,0.22178263958109273,0.17950274912879763
5,True,High,Good,0.465818703174591,0.3470818996429443,0.4108891487121582,1.0,0.4625633060932159,0.3401446938514709,0.406468778848648,1.0,0.4603445827960968,0.3399810791015625,0.4064407050609588,1.0,0.4582381248474121,0.3397813439369201,0.4064685106277466,1.0,0.4696404933929443,0.3401306569576263,0.4086510837078094,1.0,0.4725440740585327,0.3398797810077667,0.408512532711029,1.0,0.475234180688858,0.3393881916999817,0.408707708120346,1.0,0.4549677968025207,0.3440417051315307,0.3442549109458923,1.0,0.4806237518787384,0.3395496010780334,0.3507463037967682,1.0,0.462566465139389,0.3550039529800415,0.3868511319160461,1.0,0.4705235958099365,0.3568478524684906,0.3884626030921936,1.0,0.4265499711036682,0.3742994368076324,0.2301771938800811,1.0,0.5120490789413452,0.3671659231185913,0.2426327913999557,1.0,0.4118548929691314,0.5051649808883667,0.1546157151460647,0.9999136924743652,0.5340712666511536,0.4526002705097198,0.1313740909099578,0.9991324543952942,0.4250174462795257,0.602732241153717,0.1439232677221298,0.9968848824501038,0.5342829823493958,0.5561193823814392,0.0960021838545799,0.9957255125045776,0.4272949993610382,0.625360369682312,0.1355482786893844,0.9828505516052246,0.5400509834289551,0.5806506872177124,0.0777269154787063,0.9728524684906006,0.4344134032726288,0.6215912699699402,0.1396568566560745,0.9797373414039612,0.5330260396003723,0.5774237513542175,0.0878946036100387,0.9556844234466552,0.4357015192508697,0.6177337169647217,0.146392360329628,0.9824169874191284,0.5276762843132019,0.5692332983016968,0.09735569357872,0.9625149965286256,0.4455727338790893,0.458692193031311,0.0002756860340014,1.0,0.5015959143638611,0.4507691264152527,-0.0006484714685939,1.0,0.4371563792228699,0.5984095335006714,-0.0516109243035316,1.0,0.5191560387611389,0.556879997253418,-0.0483175665140152,1.0,0.4562665522098541,0.7954263687133789,-0.2581856250762939,0.999975562095642,0.549985945224762,0.7353659272193909,-0.2752687931060791,0.999984622001648,0.4653868079185486,0.827284574508667,-0.2821367383003235,0.9999998807907104,0.5497772693634033,0.7592315077781677,-0.301944762468338,0.9999998807907104,0.4449419677257538,0.8492302894592285,-0.3158048689365387,0.9999998807907104,0.5468829870223999,0.7527621984481812,-0.3441695868968963,1.0,170.3744274974369,163.99534085759666,165.90977314108176,165.66284908886604,0.2284379450392452,0.19025707931153374,13.837940040663609,13.086990085173644,0.24741682302190068,0.21130164981100472
6,True,High,Good,0.4662690758705139,0.3569143712520599,0.4367560446262359,1.0,0.461633026599884,0.3494412899017334,0.4323873221874237,1.0,0.458923727273941,0.3497353792190552,0.4323650896549225,1.0,0.4563702642917633,0.3499983251094818,0.4323283433914184,1.0,0.4697266519069671,0.3475550711154938,0.433600515127182,1.0,0.4725584685802459,0.3465519845485687,0.4334668517112732,1.0,0.4751663506031036,0.3452559113502502,0.4336632192134857,1.0,0.4536699056625366,0.3546556830406189,0.3673334717750549,1.0,0.4817183911800384,0.3477065563201904,0.3697830140590668,1.0,0.4614324569702148,0.3643373847007751,0.4110236465930938,1.0,0.4708797037601471,0.3636012077331543,0.4116310179233551,1.0,0.4258912801742553,0.3791165649890899,0.2469618171453476,1.0,0.5129230618476868,0.3681017756462097,0.2593238353729248,1.0,0.4083638191223144,0.5092558860778809,0.1667167544364929,0.9999499320983888,0.5409407019615173,0.4622385203838348,0.1543129086494445,0.9984956979751588,0.4237492978572845,0.609562337398529,0.1501955538988113,0.9991638660430908,0.537463366985321,0.5608994364738464,0.1270731687545776,0.9957350492477416,0.4252564609050751,0.6357030868530273,0.1398112028837204,0.9955850839614868,0.5424489378929138,0.5777468681335449,0.1105906963348388,0.9827538728713988,0.4338393211364746,0.6317332983016968,0.1445898115634918,0.9944831728935242,0.531109631061554,0.5788403749465942,0.1186838671565055,0.9719824194908142,0.4338913261890411,0.6219889521598816,0.1522323936223983,0.9944345355033876,0.5280590057373047,0.5761927962303162,0.1275233924388885,0.9759995937347412,0.4468084871768951,0.4588216543197632,0.0014656441053375,1.0,0.5007957220077515,0.4485711753368377,-0.0018138490850105,1.0,0.442240297794342,0.5935169458389282,-0.050443448126316,1.0,0.5179228782653809,0.5617853403091431,-0.0617562904953956,1.0,0.4433574378490448,0.7579686045646667,-0.2657636106014251,0.9999850988388062,0.5441568493843079,0.7223913669586182,-0.3206069469451904,0.9999949932098388,0.4674759805202484,0.8030447363853455,-0.2905187606811523,1.0,0.5461764931678772,0.7464581727981567,-0.3503817319869995,1.0,0.4547595381736755,0.8363209366798401,-0.3140144646167755,1.0,0.5571221709251404,0.7680386304855347,-0.3891451358795166,1.0,168.73128381400736,162.7676278404607,163.60909637580198,161.40699972216504,0.23045572700549066,0.19435319548918317,15.82430733239247,15.23723262431884,0.25274173637266534,0.21152188665681576
7,True,Medium,Good,0.4644120633602142,0.3673622012138366,0.4500549733638763,1.0,0.4603357017040252,0.3606518805027008,0.4459756314754486,1.0,0.4578389227390289,0.3606635928153991,0.4459334313869476,1.0,0.4555955827236175,0.3607685267925262,0.445947527885437,1.0,0.4683784544467926,0.3596099317073822,0.4473915696144104,1.0,0.4713167548179626,0.358782410621643,0.4472669959068298,1.0,0.4738900661468506,0.3578482568264007,0.4474715292453766,1.0,0.452691912651062,0.365087628364563,0.381729245185852,1.0,0.4794758856296539,0.3581008315086365,0.3834834098815918,1.0,0.4602642059326172,0.3752923309803009,0.4242846965789795,1.0,0.4687660038471222,0.3751553893089294,0.4248965978622436,1.0,0.4253588616847992,0.391329675912857,0.2508103847503662,1.0,0.5107738375663757,0.3763866424560547,0.2758236527442932,1.0,0.4093362390995025,0.5174559950828552,0.1692220419645309,0.999997615814209,0.5420432090759277,0.4872322976589203,0.1822357028722763,0.999783217906952,0.4279241561889648,0.6208590269088745,0.1490706950426101,0.9998893737792968,0.5387047529220581,0.5760550498962402,0.1653923243284225,0.9985003471374512,0.4290801286697387,0.6465063095092773,0.1362779289484024,0.9989662170410156,0.5484843850135803,0.5977656841278076,0.1517741233110427,0.9896544218063354,0.436298668384552,0.6417931914329529,0.1426578313112259,0.9986376166343688,0.53520667552948,0.5966951251029968,0.1572348475456237,0.9829447865486144,0.4377917349338531,0.6351728439331055,0.1518439948558807,0.998818337917328,0.5330155491828918,0.5894978642463684,0.1658496856689453,0.9867191910743712,0.4479315876960754,0.4758289456367492,-0.0029364298097789,1.0,0.4995563328266144,0.4657935202121734,0.0026051914319396,1.0,0.4398561716079712,0.6055313348770142,-0.0766829475760459,1.0,0.5206632018089294,0.5684248805046082,-0.0631921216845512,1.0,0.4440359771251678,0.7710837125778198,-0.3090752959251404,0.9999984502792358,0.5478501319885254,0.7338196039199829,-0.3247276246547699,0.9999994039535522,0.4653529226779938,0.810299813747406,-0.335454910993576,1.0,0.5558274388313293,0.7729698419570923,-0.3553203046321869,1.0,0.4455569088459015,0.8578976392745972,-0.3577173352241516,1.0,0.5621055364608765,0.7877902984619141,-0.3928979933261871,1.0,168.02515327182314,162.46789018211473,162.56938070741785,162.09384779839735,0.2295436858302709,0.20161252183906195,15.114524605469805,14.316145341141574,0.2507023174550113,0.22165917778682054
8,True,Medium,Good,0.4665105938911438,0.3769707381725311,0.4932723343372345,1.0,0.4614956080913543,0.370208740234375,0.4902046024799347,1.0,0.4584887027740478,0.3708171844482422,0.4901588857173919,1.0,0.4557149410247803,0.3714775145053863,0.4901388883590698,1.0,0.4702043533325195,0.3676842451095581,0.4904066026210785,1.0,0.4731040298938751,0.3664346933364868,0.4902437329292297,1.0,0.4759106040000915,0.3649691343307495,0.4904232323169708,1.0,0.4515756964683532,0.3767518997192383,0.4233762919902801,1.0,0.481799840927124,0.3651711940765381,0.419211596250534,1.0,0.461931973695755,0.3839282989501953,0.465995192527771,1.0,0.4707423150539398,0.3824048042297363,0.4649038910865783,1.0,0.4247354865074157,0.3933528065681457,0.2898409962654114,1.0,0.515164315700531,0.380220353603363,0.2952488958835602,1.0,0.4043276906013489,0.5228337645530701,0.2076200395822525,0.9999780654907228,0.5474469065666199,0.4956024289131164,0.1936821490526199,0.9994543194770812,0.4224805533885956,0.6273828148841858,0.1923526227474212,0.99947851896286,0.5385105013847351,0.5773642063140869,0.1847284138202667,0.9967347979545592,0.4244807362556457,0.6577738523483276,0.181496188044548,0.9956802129745485,0.5402464866638184,0.5947751998901367,0.170878380537033,0.976100206375122,0.4338420629501343,0.652353048324585,0.1863837242126464,0.994775652885437,0.5286345481872559,0.6023932099342346,0.1777009814977646,0.9598204493522644,0.4336503148078918,0.6383019685745239,0.19418366253376,0.9954738020896912,0.5267687439918518,0.593632698059082,0.1854765564203262,0.9698411226272584,0.4479470252990722,0.4825336635112762,0.0016421135514974,1.0,0.5040624737739563,0.4750635325908661,-0.0020148768089711,1.0,0.4423939883708954,0.6131864190101624,-0.0766777619719505,1.0,0.5177086591720581,0.5760073065757751,-0.0792397633194923,1.0,0.4593541026115417,0.7937973737716675,-0.3223249614238739,0.9999902248382568,0.5477418899536133,0.7403727769851685,-0.3584412932395935,0.99999737739563,0.4670345485210418,0.8227737545967102,-0.3501105606555938,1.0,0.5487387776374817,0.7566910982131958,-0.3903436958789825,1.0,0.4530132114887237,0.8724985718727112,-0.3648737668991089,1.0,0.5605779886245728,0.7946492433547974,-0.4197993874549866,1.0,168.62196804982642,164.30957391742945,161.1930899795672,158.13142605695938,0.2340408714643153,0.19852139191439533,13.429991672940163,15.1410095695027,0.25916028817008413,0.22258082858472908
9,True,Medium,Good,0.4644915163516998,0.3828188180923462,0.4817575216293335,1.0,0.4596706926822662,0.3787794709205627,0.4784466028213501,1.0,0.456711083650589,0.3799009025096893,0.4784707129001617,1.0,0.4540623724460602,0.3808993995189667,0.4784203469753265,1.0,0.4683731198310852,0.376767098903656,0.4782514274120331,1.0,0.4714142382144928,0.3758906126022339,0.4780647456645965,1.0,0.4744102954864502,0.3749120235443115,0.4782476723194122,1.0,0.449475884437561,0.3862296044826507,0.4188614189624786,1.0,0.4810232818126678,0.3755719661712646,0.4137252569198608,1.0,0.4607961773872375,0.389184296131134,0.4575107395648956,1.0,0.4690562188625335,0.388119101524353,0.4562098383903503,1.0,0.4246886968612671,0.4027184844017029,0.2937042415142059,1.0,0.5147309899330139,0.3905463516712188,0.2971490919589996,1.0,0.4014733433723449,0.5233561992645264,0.2125152051448822,0.9999784231185912,0.549027144908905,0.4960457384586334,0.1947366595268249,0.9990541338920592,0.4198144674301147,0.6146259903907776,0.2002273648977279,0.9991575479507446,0.5396512746810913,0.5884875059127808,0.1898940801620483,0.9906933903694152,0.4216393530368805,0.6421880125999451,0.1881407052278518,0.99437016248703,0.5399689078330994,0.6053593754768372,0.175956442952156,0.9526478052139282,0.4304609894752502,0.6353746056556702,0.192366823554039,0.99264657497406,0.5329663157463074,0.6067072749137878,0.1835146993398666,0.920510232448578,0.433035671710968,0.6261345148086548,0.2010420113801956,0.992320477962494,0.5308544039726257,0.6052035093307495,0.1905944794416427,0.9344561100006104,0.4491994380950928,0.4969499409198761,-0.002444376470521,1.0,0.5034059882164001,0.4874516129493713,0.0021474580280482,1.0,0.4409051239490509,0.6140941977500916,-0.1080155000090599,1.0,0.5173714756965637,0.5766842365264893,-0.0838923379778862,1.0,0.4425576031208038,0.768950343132019,-0.372873306274414,0.9999595880508424,0.5441048741340637,0.759996771812439,-0.361808717250824,0.9999799728393556,0.4696542024612427,0.8159143924713135,-0.4025481045246124,1.0,0.5489796996116638,0.7903174161911011,-0.3936336934566498,1.0,0.4503031373023987,0.8437473773956299,-0.4118916988372803,1.0,0.5515052080154419,0.8068689703941345,-0.4143481850624084,1.0,169.08904564921838,164.77688933052525,157.7447022399046,156.2000915420923,0.21196355631819647,0.19950368701958135,13.841373302942465,15.897898787394452,0.2327277166969207,0.21692872526384507
